
V2= 0 to -65 in -0.1 step
NO. V2 I2
 V A
477 -47.6 -6.7403E-10
478 -47.7 -6.8408E-10
479 -47.8 -6.9123E-10
480 -47.9 -7.0869E-10
481 -48 -7.1438E-10
482 -48.1 -7.2255E-10
483 -48.2 -7.3646E-10
484 -48.3 -7.4602E-10
485 -48.4 -7.542E-10
486 -48.5 -7.6547E-10
487 -48.6 -7.8008E-10
488 -48.7 -7.9261E-10
489 -48.8 -8.0516E-10
490 -48.9 -8.1431E-10
491 -49 -8.2778E-10
492 -49.1 -8.4047E-10
493 -49.2 -8.5085E-10
494 -49.3 -8.6437E-10
495 -49.4 -8.7819E-10
496 -49.5 -8.9042E-10
497 -49.6 -9.0053E-10
498 -49.7 -9.1175E-10
499 -49.8 -9.2583E-10
500 -49.9 -9.3832E-10
501 -50 -9.4716E-10
502 -50.1 -9.6291E-10
503 -50.2 -9.7826E-10
504 -50.3 -9.8654E-10
505 -50.4 -9.9905E-10
506 -50.5 -1.01189E-09
507 -50.6 -1.03081E-09
508 -50.7 -1.05201E-09
509 -50.8 -1.06579E-09
510 -50.9 -1.07251E-09
511 -51 -1.07329E-09
512 -51.1 -1.08634E-09
513 -51.2 -1.09293E-09
514 -51.3 -1.10058E-09
515 -51.4 -1.11397E-09
516 -51.5 -1.12879E-09
517 -51.6 -1.1436E-09
518 -51.7 -1.16191E-09
519 -51.8 -1.18279E-09
520 -51.9 -1.20025E-09
521 -52 -1.21495E-09
522 -52.1 -1.24086E-09
523 -52.2 -1.2529E-09
524 -52.3 -1.27384E-09
525 -52.4 -1.28517E-09
526 -52.5 -1.30165E-09
527 -52.6 -1.30655E-09
528 -52.7 -1.31894E-09
529 -52.8 -1.3269E-09
530 -52.9 -1.33171E-09
531 -53 -1.34496E-09
532 -53.1 -1.35567E-09
533 -53.2 -1.3725E-09
534 -53.3 -1.38204E-09
535 -53.4 -1.40296E-09
536 -53.5 -1.43049E-09
537 -53.6 -1.44037E-09
538 -53.7 -1.46659E-09
539 -53.8 -1.4799E-09
540 -53.9 -1.49975E-09
541 -54 -1.52576E-09
542 -54.1 -1.54544E-09
543 -54.2 -1.56428E-09
544 -54.3 -1.57502E-09
545 -54.4 -1.59203E-09
546 -54.5 -1.60468E-09
547 -54.6 -1.61279E-09
548 -54.7 -1.6348E-09
549 -54.8 -1.64435E-09
550 -54.9 -1.65517E-09
551 -55 -1.67316E-09
552 -55.1 -1.69733E-09
553 -55.2 -1.71583E-09
554 -55.3 -1.73165E-09
555 -55.4 -1.74423E-09
556 -55.5 -1.78754E-09
557 -55.6 -1.80721E-09
558 -55.7 -1.83602E-09
559 -55.8 -1.86138E-09
560 -55.9 -1.8929E-09
561 -56 -1.91635E-09
562 -56.1 -1.94174E-09
563 -56.2 -1.97748E-09
564 -56.3 -1.97454E-09
565 -56.4 -2.00038E-09
566 -56.5 -2.02022E-09
567 -56.6 -2.03668E-09
568 -56.7 -2.06236E-09
569 -56.8 -2.08776E-09
570 -56.9 -2.11196E-09
571 -57 -2.13556E-09
572 -57.1 -2.18181E-09
573 -57.2 -2.21067E-09
574 -57.3 -2.23777E-09
575 -57.4 -2.27132E-09
576 -57.5 -2.30741E-09
577 -57.6 -2.3493E-09
578 -57.7 -2.38371E-09
579 -57.8 -2.42129E-09
580 -57.9 -2.44038E-09
581 -58 -2.48764E-09
582 -58.1 -2.52099E-09
583 -58.2 -2.55021E-09
584 -58.3 -2.58541E-09
585 -58.4 -2.61937E-09
586 -58.5 -2.65568E-09
587 -58.6 -2.69467E-09
588 -58.7 -2.73989E-09
589 -58.8 -2.77964E-09
590 -58.9 -2.82686E-09
591 -59 -2.88304E-09
592 -59.1 -2.92714E-09
593 -59.2 -2.99082E-09
594 -59.3 -3.03099E-09
595 -59.4 -3.09426E-09
596 -59.5 -3.15551E-09
597 -59.6 -3.21821E-09
598 -59.7 -3.29757E-09
599 -59.8 -3.35164E-09
600 -59.9 -3.3987E-09
601 -60 -3.46493E-09
602 -60.1 -3.52151E-09
603 -60.2 -3.61187E-09
604 -60.3 -3.69826E-09
605 -60.4 -3.75543E-09
606 -60.5 -3.84423E-09
607 -60.6 -3.94355E-09
608 -60.7 -4.05835E-09
609 -60.8 -4.15876E-09
610 -60.9 -4.27932E-09
611 -61 -4.42306E-09
612 -61.1 -4.59814E-09
613 -61.2 -4.75039E-09
614 -61.3 -4.97983E-09
615 -61.4 -5.20859E-09
616 -61.5 -5.52707E-09
617 -61.6 -5.88674E-09
618 -61.7 -6.3923E-09
619 -61.8 -6.87487E-09
620 -61.9 -7.56847E-09
621 -62 -8.52792E-09
622 -62.1 -9.41415E-09
623 -62.2 -1.12997E-08
624 -62.3 -1.27242E-08
625 -62.4 -1.48738E-08
626 -62.5 -1.69403E-08
627 -62.6 -2.00497E-08
628 -62.7 -2.21167E-08
629 -62.8 -2.74169E-08
630 -62.9 -3.09628E-08
631 -63 -3.52715E-08
632 -63.1 -4.09192E-08
633 -63.2 -4.79591E-08
634 -63.3 -5.58248E-08
635 -63.4 -6.55445E-08
636 -63.5 -7.7839E-08
637 -63.6 -9.38537E-08
638 -63.7 -1.093237E-07
639 -63.8 -2.77252E-07
640 -63.9 -2.70831E-07
641 -64 -2.81534E-07
642 -64.1 -2.99831E-07
643 -64.2 -3.47014E-07
644 -64.3 -3.95995E-07
645 -64.4 -4.53359E-07
646 -64.5 -5.24162E-07
647 -64.6 -6.07291E-07
648 -64.7 -7.2479E-07
649 -64.8 -9.61062E-07
650 -64.9 -9.99928E-05
651 -65 -9.99927E-05
