
V2= 0 to -65 in -0.1 step
NO. V2 I2
79 -7.8 -9.58E-12
80 -7.9 -9.67E-12
81 -8 -9.87E-12
82 -8.1 -9.99E-12
83 -8.2 -1.007E-11
84 -8.3 -1.024E-11
85 -8.4 -1.035E-11
86 -8.5 -9.35E-12
87 -8.6 -9.32E-12
88 -8.7 -9.66E-12
89 -8.8 -9.57E-12
90 -8.9 -9.85E-12
91 -9 -1.007E-11
92 -9.1 -1.002E-11
93 -9.2 -1.018E-11
94 -9.3 -1.048E-11
95 -9.4 -1.05E-11
96 -9.5 -1.07E-11
97 -9.6 -1.091E-11
98 -9.7 -1.09E-11
99 -9.8 -1.114E-11
100 -9.9 -1.136E-11
101 -10 -1.135E-11
102 -10.1 -1.167E-11
103 -10.2 -1.164E-11
104 -10.3 -1.186E-11
105 -10.4 -1.214E-11
106 -10.5 -1.208E-11
107 -10.6 -1.233E-11
108 -10.7 -1.258E-11
109 -10.8 -1.257E-11
110 -10.9 -1.284E-11
111 -11 -1.312E-11
112 -11.1 -1.303E-11
113 -11.2 -1.332E-11
114 -11.3 -1.328E-11
115 -11.4 -1.354E-11
116 -11.5 -1.387E-11
117 -11.6 -1.384E-11
118 -11.7 -1.407E-11
119 -11.8 -1.438E-11
120 -11.9 -1.433E-11
121 -12 -1.461E-11
122 -12.1 -1.459E-11
123 -12.2 -1.487E-11
124 -12.3 -1.512E-11
125 -12.4 -1.513E-11
126 -12.5 -1.545E-11
127 -12.6 -1.564E-11
128 -12.7 -1.563E-11
129 -12.8 -1.598E-11
130 -12.9 -1.622E-11
131 -13 -1.617E-11
132 -13.1 -1.654E-11
133 -13.2 -1.641E-11
134 -13.3 -1.682E-11
135 -13.4 -1.707E-11
136 -13.5 -1.709E-11
137 -13.6 -1.738E-11
138 -13.7 -1.766E-11
139 -13.8 -1.767E-11
140 -13.9 -1.797E-11
141 -14 -1.794E-11
142 -14.1 -1.824E-11
143 -14.2 -1.853E-11
144 -14.3 -1.849E-11
145 -14.4 -1.88E-11
146 -14.5 -1.91E-11
147 -14.6 -1.905E-11
148 -14.7 -1.938E-11
149 -14.8 -1.965E-11
150 -14.9 -1.967E-11
151 -15 -2E-11
152 -15.1 -1.999E-11
153 -15.2 -2.031E-11
154 -15.3 -2.058E-11
155 -15.4 -2.062E-11
156 -15.5 -2.094E-11
157 -15.6 -2.124E-11
158 -15.7 -2.123E-11
159 -15.8 -2.153E-11
160 -15.9 -2.183E-11
161 -16 -2.179E-11
162 -16.1 -2.214E-11
163 -16.2 -2.244E-11
164 -16.3 -2.243E-11
165 -16.4 -2.272E-11
166 -16.5 -2.305E-11
167 -16.6 -2.307E-11
168 -16.7 -2.339E-11
169 -16.8 -2.347E-11
170 -16.9 -2.376E-11
171 -17 -2.406E-11
172 -17.1 -2.401E-11
173 -17.2 -2.436E-11
174 -17.3 -2.464E-11
175 -17.4 -2.471E-11
176 -17.5 -2.501E-11
177 -17.6 -2.535E-11
178 -17.7 -2.541E-11
179 -17.8 -2.578E-11
180 -17.9 -2.596E-11
181 -18 -2.597E-11
182 -18.1 -2.632E-11
183 -18.2 -2.667E-11
184 -18.3 -2.669E-11
185 -18.4 -2.698E-11
186 -18.5 -2.734E-11
187 -18.6 -2.736E-11
188 -18.7 -2.77E-11
189 -18.8 -2.799E-11
190 -18.9 -2.809E-11
191 -19 -2.84E-11
192 -19.1 -2.871E-11
193 -19.2 -2.874E-11
194 -19.3 -2.914E-11
195 -19.4 -2.933E-11
196 -19.5 -2.944E-11
197 -19.6 -2.981E-11
198 -19.7 -3.012E-11
199 -19.8 -3.013E-11
200 -19.9 -3.051E-11
201 -20 -3.085E-11
202 -20.1 -3.114E-11
203 -20.2 -3.123E-11
204 -20.3 -3.153E-11
205 -20.4 -3.191E-11
206 -20.5 -3.193E-11
207 -20.6 -3.226E-11
208 -20.7 -3.262E-11
209 -20.8 -3.269E-11
210 -20.9 -3.301E-11
211 -21 -3.34E-11
212 -21.1 -3.344E-11
213 -21.2 -3.378E-11
214 -21.3 -3.413E-11
215 -21.4 -3.452E-11
216 -21.5 -3.46E-11
217 -21.6 -3.492E-11
218 -21.7 -3.526E-11
219 -21.8 -3.533E-11
220 -21.9 -3.573E-11
221 -22 -3.608E-11
222 -22.1 -3.617E-11
223 -22.2 -3.643E-11
224 -22.3 -3.689E-11
225 -22.4 -3.725E-11
226 -22.5 -3.727E-11
227 -22.6 -3.771E-11
228 -22.7 -3.807E-11
229 -22.8 -3.812E-11
230 -22.9 -3.847E-11
231 -23 -3.886E-11
232 -23.1 -3.925E-11
233 -23.2 -3.931E-11
234 -23.3 -3.973E-11
235 -23.4 -4.01E-11
236 -23.5 -4.024E-11
237 -23.6 -4.068E-11
238 -23.7 -4.103E-11
239 -23.8 -4.147E-11
240 -23.9 -4.156E-11
241 -24 -4.196E-11
242 -24.1 -4.24E-11
243 -24.2 -4.28E-11
244 -24.3 -4.287E-11
245 -24.4 -4.329E-11
246 -24.5 -4.375E-11
247 -24.6 -4.416E-11
248 -24.7 -4.422E-11
249 -24.8 -4.465E-11
250 -24.9 -4.511E-11
251 -25 -4.527E-11
252 -25.1 -4.563E-11
253 -25.2 -4.607E-11
254 -25.3 -4.647E-11
255 -25.4 -4.659E-11
256 -25.5 -4.708E-11
257 -25.6 -4.753E-11
258 -25.7 -4.802E-11
259 -25.8 -4.81E-11
260 -25.9 -4.863E-11
261 -26 -4.904E-11
262 -26.1 -4.962E-11
263 -26.2 -4.973E-11
264 -26.3 -5.025E-11
265 -26.4 -5.065E-11
266 -26.5 -5.113E-11
267 -26.6 -5.136E-11
268 -26.7 -5.181E-11
269 -26.8 -5.242E-11
270 -26.9 -5.285E-11
271 -27 -5.31E-11
272 -27.1 -5.367E-11
273 -27.2 -5.411E-11
274 -27.3 -5.47E-11
275 -27.4 -5.489E-11
276 -27.5 -5.583E-11
277 -27.6 -5.771E-11
278 -27.7 -5.945E-11
279 -27.8 -6.059E-11
280 -27.9 -6.13E-11
281 -28 -6.238E-11
282 -28.1 -6.343E-11
283 -28.2 -6.472E-11
284 -28.3 -6.616E-11
285 -28.4 -6.824E-11
286 -28.5 -7.054E-11
287 -28.6 -7.273E-11
288 -28.7 -7.519E-11
289 -28.8 -7.756E-11
290 -28.9 -8.009E-11
291 -29 -8.255E-11
292 -29.1 -8.525E-11
293 -29.2 -8.799E-11
294 -29.3 -9.074E-11
295 -29.4 -9.325E-11
296 -29.5 -9.591E-11
297 -29.6 -9.867E-11
298 -29.7 -1.0126E-10
299 -29.8 -1.0396E-10
300 -29.9 -1.0664E-10
301 -30 -1.0927E-10
302 -30.1 -1.1201E-10
303 -30.2 -1.1492E-10
304 -30.3 -1.1804E-10
305 -30.4 -1.207E-10
306 -30.5 -1.2383E-10
307 -30.6 -1.2701E-10
308 -30.7 -1.3042E-10
309 -30.8 -1.3364E-10
310 -30.9 -1.3707E-10
311 -31 -1.4002E-10
312 -31.1 -1.4374E-10
313 -31.2 -1.4731E-10
314 -31.3 -1.5108E-10
315 -31.4 -1.5425E-10
316 -31.5 -1.5672E-10
317 -31.6 -1.6092E-10
318 -31.7 -1.6432E-10
319 -31.8 -1.6706E-10
320 -31.9 -1.6918E-10
321 -32 -1.7308E-10
322 -32.1 -1.7614E-10
323 -32.2 -1.7791E-10
324 -32.3 -1.8162E-10
325 -32.4 -1.8444E-10
326 -32.5 -1.869E-10
327 -32.6 -1.8832E-10
328 -32.7 -1.9198E-10
329 -32.8 -1.9469E-10
330 -32.9 -1.9616E-10
331 -33 -1.9938E-10
332 -33.1 -2.0271E-10
333 -33.2 -2.0453E-10
334 -33.3 -2.0642E-10
335 -33.4 -2.1063E-10
336 -33.5 -2.1312E-10
337 -33.6 -2.1513E-10
338 -33.7 -2.1925E-10
339 -33.8 -2.2279E-10
340 -33.9 -2.2462E-10
341 -34 -2.2865E-10
342 -34.1 -2.3221E-10
343 -34.2 -2.3385E-10
344 -34.3 -2.3658E-10
345 -34.4 -2.397E-10
346 -34.5 -2.4152E-10
347 -34.6 -2.4318E-10
348 -34.7 -2.4616E-10
349 -34.8 -2.4772E-10
350 -34.9 -2.493E-10
351 -35 -2.5202E-10
352 -35.1 -2.5422E-10
353 -35.2 -2.5501E-10
354 -35.3 -2.5751E-10
355 -35.4 -2.6017E-10
356 -35.5 -2.6136E-10
357 -35.6 -2.6364E-10
358 -35.7 -2.6618E-10
359 -35.8 -2.6724E-10
360 -35.9 -2.6896E-10
361 -36 -2.7209E-10
362 -36.1 -2.7342E-10
363 -36.2 -2.7451E-10
364 -36.3 -2.7785E-10
365 -36.4 -2.7894E-10
366 -36.5 -2.8009E-10
367 -36.6 -2.8255E-10
368 -36.7 -2.8483E-10
369 -36.8 -2.8604E-10
370 -36.9 -2.8892E-10
371 -37 -2.9125E-10
372 -37.1 -2.9293E-10
373 -37.2 -2.9471E-10
374 -37.3 -2.9726E-10
375 -37.4 -2.9825E-10
376 -37.5 -3.003E-10
377 -37.6 -3.0293E-10
378 -37.7 -3.051E-10
379 -37.8 -3.0587E-10
380 -37.9 -3.0943E-10
381 -38 -3.1116E-10
382 -38.1 -3.1217E-10
383 -38.2 -3.1536E-10
384 -38.3 -3.1765E-10
385 -38.4 -3.1876E-10
386 -38.5 -3.2111E-10
387 -38.6 -3.239E-10
388 -38.7 -3.2523E-10
389 -38.8 -3.2741E-10
390 -38.9 -3.3091E-10
391 -39 -3.3219E-10
392 -39.1 -3.339E-10
393 -39.2 -3.3811E-10
394 -39.3 -3.381E-10
395 -39.4 -3.4039E-10
396 -39.5 -3.4371E-10
397 -39.6 -3.4613E-10
398 -39.7 -3.4735E-10
399 -39.8 -3.4997E-10
400 -39.9 -3.532E-10
401 -40 -3.5435E-10
402 -40.1 -3.5752E-10
403 -40.2 -3.6068E-10
404 -40.3 -3.6165E-10
405 -40.4 -3.6429E-10
406 -40.5 -3.6797E-10
407 -40.6 -3.697E-10
408 -40.7 -3.7219E-10
409 -40.8 -3.7531E-10
410 -40.9 -3.7725E-10
411 -41 -3.789E-10
412 -41.1 -3.8271E-10
413 -41.2 -3.8546E-10
414 -41.3 -3.8685E-10
415 -41.4 -3.8996E-10
416 -41.5 -3.9314E-10
417 -41.6 -3.9437E-10
418 -41.7 -3.9462E-10
419 -41.8 -3.9846E-10
420 -41.9 -4.0026E-10
421 -42 -4.0295E-10
422 -42.1 -4.066E-10
423 -42.2 -4.087E-10
424 -42.3 -4.0999E-10
425 -42.4 -4.144E-10
426 -42.5 -4.1713E-10
427 -42.6 -4.2025E-10
428 -42.7 -4.2349E-10
429 -42.8 -4.2673E-10
430 -42.9 -4.2859E-10
431 -43 -4.3231E-10
432 -43.1 -4.3599E-10
433 -43.2 -4.3833E-10
434 -43.3 -4.4178E-10
435 -43.4 -4.4529E-10
436 -43.5 -4.4774E-10
437 -43.6 -4.512E-10
438 -43.7 -4.5452E-10
439 -43.8 -4.588E-10
440 -43.9 -4.6092E-10
441 -44 -4.6479E-10
442 -44.1 -4.6813E-10
443 -44.2 -4.7273E-10
444 -44.3 -4.7586E-10
445 -44.4 -4.7947E-10
446 -44.5 -4.8264E-10
447 -44.6 -4.8622E-10
448 -44.7 -4.9175E-10
449 -44.8 -4.9294E-10
450 -44.9 -4.9796E-10
451 -45 -5.0106E-10
452 -45.1 -5.0519E-10
453 -45.2 -5.0908E-10
454 -45.3 -5.1446E-10
455 -45.4 -5.1726E-10
456 -45.5 -5.2006E-10
457 -45.6 -5.2587E-10
458 -45.7 -5.3073E-10
459 -45.8 -5.347E-10
460 -45.9 -5.3992E-10
461 -46 -5.4609E-10
462 -46.1 -5.5086E-10
463 -46.2 -5.5437E-10
464 -46.3 -5.6152E-10
465 -46.4 -5.6624E-10
466 -46.5 -5.7174E-10
467 -46.6 -5.7819E-10
468 -46.7 -5.8441E-10
469 -46.8 -5.9027E-10
470 -46.9 -5.9942E-10
471 -47 -6.0708E-10
472 -47.1 -6.1105E-10
473 -47.2 -6.2107E-10
474 -47.3 -6.31E-10
475 -47.4 -6.3662E-10
476 -47.5 -6.4749E-10
477 -47.6 -6.5626E-10
478 -47.7 -6.643E-10
479 -47.8 -6.742E-10
480 -47.9 -6.8713E-10
481 -48 -6.947E-10
482 -48.1 -7.0502E-10
483 -48.2 -7.1535E-10
484 -48.3 -7.2648E-10
485 -48.4 -7.3529E-10
486 -48.5 -7.4669E-10
487 -48.6 -7.5814E-10
488 -48.7 -7.6662E-10
489 -48.8 -7.7883E-10
490 -48.9 -7.9167E-10
491 -49 -8.0178E-10
492 -49.1 -8.1203E-10
493 -49.2 -8.2552E-10
494 -49.3 -8.3614E-10
495 -49.4 -8.4526E-10
496 -49.5 -8.5929E-10
497 -49.6 -8.7363E-10
498 -49.7 -8.8081E-10
499 -49.8 -8.9596E-10
500 -49.9 -9.0526E-10
501 -50 -9.1802E-10
502 -50.1 -9.3037E-10
503 -50.2 -9.4233E-10
504 -50.3 -9.5368E-10
505 -50.4 -9.6581E-10
506 -50.5 -9.7804E-10
507 -50.6 -9.9E-10
508 -50.7 -1.00262E-09
509 -50.8 -1.01737E-09
510 -50.9 -1.02822E-09
511 -51 -1.02987E-09
512 -51.1 -1.06194E-09
513 -51.2 -1.07738E-09
514 -51.3 -1.09531E-09
515 -51.4 -1.10626E-09
516 -51.5 -1.11551E-09
517 -51.6 -1.1247E-09
518 -51.7 -1.12926E-09
519 -51.8 -1.1344E-09
520 -51.9 -1.14422E-09
521 -52 -1.15101E-09
522 -52.1 -1.163E-09
523 -52.2 -1.17183E-09
524 -52.3 -1.18851E-09
525 -52.4 -1.20548E-09
526 -52.5 -1.2269E-09
527 -52.6 -1.24264E-09
528 -52.7 -1.25889E-09
529 -52.8 -1.27828E-09
530 -52.9 -1.29893E-09
531 -53 -1.31621E-09
532 -53.1 -1.32735E-09
533 -53.2 -1.33551E-09
534 -53.3 -1.34193E-09
535 -53.4 -1.35346E-09
536 -53.5 -1.36326E-09
537 -53.6 -1.39903E-09
538 -53.7 -1.40937E-09
539 -53.8 -1.41631E-09
540 -53.9 -1.43606E-09
541 -54 -1.46118E-09
542 -54.1 -1.47886E-09
543 -54.2 -1.49781E-09
544 -54.3 -1.52077E-09
545 -54.4 -1.54023E-09
546 -54.5 -1.56429E-09
547 -54.6 -1.58372E-09
548 -54.7 -1.60243E-09
549 -54.8 -1.61655E-09
550 -54.9 -1.63266E-09
551 -55 -1.64512E-09
552 -55.1 -1.65513E-09
553 -55.2 -1.67181E-09
554 -55.3 -1.68519E-09
555 -55.4 -1.70354E-09
556 -55.5 -1.72409E-09
557 -55.6 -1.74521E-09
558 -55.7 -1.77084E-09
559 -55.8 -1.79375E-09
560 -55.9 -1.82118E-09
561 -56 -1.8472E-09
562 -56.1 -1.86911E-09
563 -56.2 -1.90239E-09
564 -56.3 -1.92653E-09
565 -56.4 -1.94502E-09
566 -56.5 -1.96774E-09
567 -56.6 -1.9816E-09
568 -56.7 -2.00239E-09
569 -56.8 -2.0282E-09
570 -56.9 -2.04869E-09
571 -57 -2.06867E-09
572 -57.1 -2.10003E-09
573 -57.2 -2.12236E-09
574 -57.3 -2.15116E-09
575 -57.4 -2.18578E-09
576 -57.5 -2.21707E-09
577 -57.6 -2.25131E-09
578 -57.7 -2.29484E-09
579 -57.8 -2.33261E-09
580 -57.9 -2.37393E-09
581 -58 -2.4082E-09
582 -58.1 -2.43735E-09
583 -58.2 -2.45454E-09
584 -58.3 -2.48719E-09
585 -58.4 -2.51301E-09
586 -58.5 -2.54137E-09
587 -58.6 -2.57616E-09
588 -58.7 -2.61403E-09
589 -58.8 -2.66019E-09
590 -58.9 -2.70095E-09
591 -59 -2.75559E-09
592 -59.1 -2.80173E-09
593 -59.2 -2.85014E-09
594 -59.3 -2.89771E-09
595 -59.4 -2.95747E-09
596 -59.5 -3.00798E-09
597 -59.6 -3.06625E-09
598 -59.7 -3.12155E-09
599 -59.8 -3.1693E-09
600 -59.9 -3.23166E-09
601 -60 -3.28468E-09
602 -60.1 -3.35022E-09
603 -60.2 -3.4154E-09
604 -60.3 -3.48708E-09
605 -60.4 -3.5635E-09
606 -60.5 -3.64472E-09
607 -60.6 -3.72514E-09
608 -60.7 -3.81988E-09
609 -60.8 -3.92952E-09
610 -60.9 -4.03836E-09
611 -61 -4.1767E-09
612 -61.1 -4.3251E-09
613 -61.2 -4.50423E-09
614 -61.3 -4.69021E-09
615 -61.4 -4.88962E-09
616 -61.5 -5.16065E-09
617 -61.6 -5.50375E-09
618 -61.7 -5.92596E-09
619 -61.8 -6.52327E-09
620 -61.9 -7.25922E-09
621 -62 -8.0676E-09
622 -62.1 -9.29593E-09
623 -62.2 -1.065539E-08
624 -62.3 -1.23481E-08
625 -62.4 -1.44066E-08
626 -62.5 -1.69534E-08
627 -62.6 -1.9157E-08
628 -62.7 -2.23793E-08
629 -62.8 -2.62009E-08
630 -62.9 -3.0487E-08
631 -63 -3.53832E-08
632 -63.1 -4.11793E-08
633 -63.2 -4.8282E-08
634 -63.3 -5.60843E-08
635 -63.4 -6.59086E-08
636 -63.5 -7.86582E-08
637 -63.6 -9.50656E-08
638 -63.7 -1.128305E-07
639 -63.8 -1.37968E-07
640 -63.9 -1.63779E-07
641 -64 -2.03242E-07
642 -64.1 -2.56782E-07
643 -64.2 -3.05777E-07
644 -64.3 -3.65395E-07
645 -64.4 -4.37988E-07
646 -64.5 -5.38022E-07
647 -64.6 -6.13898E-07
648 -64.7 -7.11773E-07
649 -64.8 -8.64517E-07
650 -64.9 -1.032359E-06
651 -65 -1.195E-06
