
V2= 0 to -65 in -0.1 step
NO. V2 I2
161 -16 -2.055E-11
162 -16.1 -2.089E-11
163 -16.2 -2.119E-11
164 -16.3 -2.12E-11
165 -16.4 -2.153E-11
166 -16.5 -2.154E-11
167 -16.6 -2.188E-11
168 -16.7 -2.219E-11
169 -16.8 -2.221E-11
170 -16.9 -2.25E-11
171 -17 -2.29E-11
172 -17.1 -2.287E-11
173 -17.2 -2.317E-11
174 -17.3 -2.326E-11
175 -17.4 -2.36E-11
176 -17.5 -2.394E-11
177 -17.6 -2.395E-11
178 -17.7 -2.432E-11
179 -17.8 -2.435E-11
180 -17.9 -2.464E-11
181 -18 -2.503E-11
182 -18.1 -2.504E-11
183 -18.2 -2.542E-11
184 -18.3 -2.545E-11
185 -18.4 -2.575E-11
186 -18.5 -2.616E-11
187 -18.6 -2.61E-11
188 -18.7 -2.649E-11
189 -18.8 -2.693E-11
190 -18.9 -2.7E-11
191 -19 -2.733E-11
192 -19.1 -2.732E-11
193 -19.2 -2.769E-11
194 -19.3 -2.809E-11
195 -19.4 -2.81E-11
196 -19.5 -2.833E-11
197 -19.6 -2.857E-11
198 -19.7 -2.887E-11
199 -19.8 -2.92E-11
200 -19.9 -2.934E-11
201 -20 -2.968E-11
202 -20.1 -2.971E-11
203 -20.2 -3.018E-11
204 -20.3 -3.062E-11
205 -20.4 -3.06E-11
206 -20.5 -3.094E-11
207 -20.6 -3.102E-11
208 -20.7 -3.148E-11
209 -20.8 -3.182E-11
210 -20.9 -3.187E-11
211 -21 -3.23E-11
212 -21.1 -3.269E-11
213 -21.2 -3.279E-11
214 -21.3 -3.314E-11
215 -21.4 -3.32E-11
216 -21.5 -3.368E-11
217 -21.6 -3.378E-11
218 -21.7 -3.415E-11
219 -21.8 -3.451E-11
220 -21.9 -3.457E-11
221 -22 -3.506E-11
222 -22.1 -3.515E-11
223 -22.2 -3.547E-11
224 -22.3 -3.606E-11
225 -22.4 -3.611E-11
226 -22.5 -3.646E-11
227 -22.6 -3.663E-11
228 -22.7 -3.71E-11
229 -22.8 -3.762E-11
230 -22.9 -3.76E-11
231 -23 -3.822E-11
232 -23.1 -3.828E-11
233 -23.2 -3.876E-11
234 -23.3 -3.876E-11
235 -23.4 -3.932E-11
236 -23.5 -3.969E-11
237 -23.6 -3.983E-11
238 -23.7 -4.026E-11
239 -23.8 -4.044E-11
240 -23.9 -4.083E-11
241 -24 -4.099E-11
242 -24.1 -4.155E-11
243 -24.2 -4.198E-11
244 -24.3 -4.204E-11
245 -24.4 -4.263E-11
246 -24.5 -4.28E-11
247 -24.6 -4.323E-11
248 -24.7 -4.342E-11
249 -24.8 -4.4E-11
250 -24.9 -4.442E-11
251 -25 -4.467E-11
252 -25.1 -4.521E-11
253 -25.2 -4.533E-11
254 -25.3 -4.597E-11
255 -25.4 -4.632E-11
256 -25.5 -4.664E-11
257 -25.6 -4.712E-11
258 -25.7 -4.743E-11
259 -25.8 -4.795E-11
260 -25.9 -4.842E-11
261 -26 -4.87E-11
262 -26.1 -4.934E-11
263 -26.2 -4.949E-11
264 -26.3 -5.023E-11
265 -26.4 -5.081E-11
266 -26.5 -5.118E-11
267 -26.6 -5.195E-11
268 -26.7 -5.252E-11
269 -26.8 -5.376E-11
270 -26.9 -5.573E-11
271 -27 -5.865E-11
272 -27.1 -6.485E-11
273 -27.2 -7.758E-11
274 -27.3 -1.0022E-10
275 -27.4 -1.3756E-10
276 -27.5 -1.9349E-10
277 -27.6 -2.6942E-10
278 -27.7 -3.6508E-10
279 -27.8 -4.8153E-10
280 -27.9 -6.2268E-10
281 -28 -8.0354E-10
282 -28.1 -9.8551E-10
283 -28.2 -1.16646E-09
284 -28.3 -1.40698E-09
285 -28.4 -1.69259E-09
286 -28.5 -2.01578E-09
287 -28.6 -2.35208E-09
288 -28.7 -2.77191E-09
289 -28.8 -3.26773E-09
290 -28.9 -3.78001E-09
291 -29 -4.50827E-09
292 -29.1 -5.1832E-09
293 -29.2 -5.88661E-09
294 -29.3 -7.04592E-09
295 -29.4 -8.19854E-09
296 -29.5 -9.47289E-09
297 -29.6 -1.117751E-08
298 -29.7 -1.26302E-08
299 -29.8 -1.48689E-08
300 -29.9 -1.69216E-08
301 -30 -1.94534E-08
302 -30.1 -2.25289E-08
303 -30.2 -2.57014E-08
304 -30.3 -2.99722E-08
305 -30.4 -3.40825E-08
306 -30.5 -3.91231E-08
307 -30.6 -4.50125E-08
308 -30.7 -5.26987E-08
309 -30.8 -6.12567E-08
310 -30.9 -7.00951E-08
311 -31 -7.9886E-08
312 -31.1 -8.97075E-08
313 -31.2 -9.89058E-08
314 -31.3 -1.069985E-07
315 -31.4 -1.125465E-07
316 -31.5 -1.17249E-07
317 -31.6 -1.21608E-07
318 -31.7 -1.25566E-07
319 -31.8 -1.30057E-07
320 -31.9 -1.33948E-07
321 -32 -1.37368E-07
322 -32.1 -1.41168E-07
323 -32.2 -1.4395E-07
324 -32.3 -1.46831E-07
325 -32.4 -1.49139E-07
326 -32.5 -1.51593E-07
327 -32.6 -1.53923E-07
328 -32.7 -1.56008E-07
329 -32.8 -1.57964E-07
330 -32.9 -1.59943E-07
331 -33 -1.62616E-07
332 -33.1 -1.65197E-07
333 -33.2 -1.67983E-07
334 -33.3 -1.70344E-07
335 -33.4 -1.71997E-07
336 -33.5 -1.73054E-07
337 -33.6 -1.73652E-07
338 -33.7 -1.74541E-07
339 -33.8 -1.75231E-07
340 -33.9 -1.75982E-07
341 -34 -1.76584E-07
342 -34.1 -1.77089E-07
343 -34.2 -1.77554E-07
344 -34.3 -1.77997E-07
345 -34.4 -1.78338E-07
346 -34.5 -1.78692E-07
347 -34.6 -1.78996E-07
348 -34.7 -1.79523E-07
349 -34.8 -1.7984E-07
350 -34.9 -1.80225E-07
351 -35 -1.80598E-07
352 -35.1 -1.80934E-07
353 -35.2 -1.81367E-07
354 -35.3 -1.81652E-07
355 -35.4 -1.82053E-07
356 -35.5 -1.82457E-07
357 -35.6 -1.82908E-07
358 -35.7 -1.83265E-07
359 -35.8 -1.83965E-07
360 -35.9 -1.84256E-07
361 -36 -1.848E-07
362 -36.1 -1.85151E-07
363 -36.2 -1.85616E-07
364 -36.3 -1.86011E-07
365 -36.4 -1.86416E-07
366 -36.5 -1.86868E-07
367 -36.6 -1.873E-07
368 -36.7 -1.87756E-07
369 -36.8 -1.8823E-07
370 -36.9 -1.88734E-07
371 -37 -1.8911E-07
372 -37.1 -1.89644E-07
373 -37.2 -1.90008E-07
374 -37.3 -1.90515E-07
375 -37.4 -1.90962E-07
376 -37.5 -1.91524E-07
377 -37.6 -1.91993E-07
378 -37.7 -1.92479E-07
379 -37.8 -1.92972E-07
380 -37.9 -1.93535E-07
381 -38 -1.94028E-07
382 -38.1 -1.94544E-07
383 -38.2 -1.95092E-07
384 -38.3 -1.9566E-07
385 -38.4 -1.96125E-07
386 -38.5 -1.96723E-07
387 -38.6 -1.97353E-07
388 -38.7 -1.97924E-07
389 -38.8 -1.98605E-07
390 -38.9 -1.99227E-07
391 -39 -1.99865E-07
392 -39.1 -2.00526E-07
393 -39.2 -2.01299E-07
394 -39.3 -2.0188E-07
395 -39.4 -2.02554E-07
396 -39.5 -2.03215E-07
397 -39.6 -2.03984E-07
398 -39.7 -2.04683E-07
399 -39.8 -2.05429E-07
400 -39.9 -2.06158E-07
401 -40 -2.06957E-07
402 -40.1 -2.07869E-07
403 -40.2 -2.08562E-07
404 -40.3 -2.09296E-07
405 -40.4 -2.10091E-07
406 -40.5 -2.10895E-07
407 -40.6 -2.11858E-07
408 -40.7 -2.12653E-07
409 -40.8 -2.13415E-07
410 -40.9 -2.14269E-07
411 -41 -2.15277E-07
412 -41.1 -2.16027E-07
413 -41.2 -2.16924E-07
414 -41.3 -2.1778E-07
415 -41.4 -2.18754E-07
416 -41.5 -2.19683E-07
417 -41.6 -2.20593E-07
418 -41.7 -2.21563E-07
419 -41.8 -2.22504E-07
420 -41.9 -2.23471E-07
421 -42 -2.24578E-07
422 -42.1 -2.25476E-07
423 -42.2 -2.26379E-07
424 -42.3 -2.27392E-07
425 -42.4 -2.28277E-07
426 -42.5 -2.2931E-07
427 -42.6 -2.30405E-07
428 -42.7 -2.31451E-07
429 -42.8 -2.32421E-07
430 -42.9 -2.33582E-07
431 -43 -2.34597E-07
432 -43.1 -2.35657E-07
433 -43.2 -2.36743E-07
434 -43.3 -2.37827E-07
435 -43.4 -2.38878E-07
436 -43.5 -2.40017E-07
437 -43.6 -2.4113E-07
438 -43.7 -2.42185E-07
439 -43.8 -2.43338E-07
440 -43.9 -2.44638E-07
441 -44 -2.45676E-07
442 -44.1 -2.46864E-07
443 -44.2 -2.48001E-07
444 -44.3 -2.49252E-07
445 -44.4 -2.50414E-07
446 -44.5 -2.51642E-07
447 -44.6 -2.52846E-07
448 -44.7 -2.54094E-07
449 -44.8 -2.55327E-07
450 -44.9 -2.56506E-07
451 -45 -2.57787E-07
452 -45.1 -2.5908E-07
453 -45.2 -2.60364E-07
454 -45.3 -2.61677E-07
455 -45.4 -2.63089E-07
456 -45.5 -2.64456E-07
457 -45.6 -2.65894E-07
458 -45.7 -2.67298E-07
459 -45.8 -2.68664E-07
460 -45.9 -2.70091E-07
461 -46 -2.71475E-07
462 -46.1 -2.72867E-07
463 -46.2 -2.74517E-07
464 -46.3 -2.75915E-07
465 -46.4 -2.7739E-07
466 -46.5 -2.78837E-07
467 -46.6 -2.80453E-07
468 -46.7 -2.81926E-07
469 -46.8 -2.83512E-07
470 -46.9 -2.85019E-07
471 -47 -2.86642E-07
472 -47.1 -2.88248E-07
473 -47.2 -2.89735E-07
474 -47.3 -2.9165E-07
475 -47.4 -2.93323E-07
476 -47.5 -2.94821E-07
477 -47.6 -2.96538E-07
478 -47.7 -2.98326E-07
479 -47.8 -3.00184E-07
480 -47.9 -3.0194E-07
481 -48 -3.03859E-07
482 -48.1 -3.05862E-07
483 -48.2 -3.07708E-07
484 -48.3 -3.09537E-07
485 -48.4 -3.1106E-07
486 -48.5 -3.1222E-07
487 -48.6 -3.12876E-07
488 -48.7 -3.1272E-07
489 -48.8 -3.11271E-07
490 -48.9 -3.08773E-07
491 -49 -3.0662E-07
492 -49.1 -3.0536E-07
493 -49.2 -3.04514E-07
494 -49.3 -3.03936E-07
495 -49.4 -3.03405E-07
496 -49.5 -3.02668E-07
497 -49.6 -3.01421E-07
498 -49.7 -2.98709E-07
499 -49.8 -2.94641E-07
500 -49.9 -2.89663E-07
501 -50 -2.84142E-07
502 -50.1 -2.80846E-07
503 -50.2 -2.77859E-07
504 -50.3 -2.7422E-07
505 -50.4 -2.69812E-07
506 -50.5 -2.64105E-07
507 -50.6 -2.5853E-07
508 -50.7 -2.54159E-07
509 -50.8 -2.5197E-07
510 -50.9 -2.51334E-07
511 -51 -2.50809E-07
512 -51.1 -2.49926E-07
513 -51.2 -2.49144E-07
514 -51.3 -2.48382E-07
515 -51.4 -2.4769E-07
516 -51.5 -2.47167E-07
517 -51.6 -2.47251E-07
518 -51.7 -2.47944E-07
519 -51.8 -2.48676E-07
520 -51.9 -2.49542E-07
521 -52 -2.50447E-07
522 -52.1 -2.51367E-07
523 -52.2 -2.52285E-07
524 -52.3 -2.53046E-07
525 -52.4 -2.53878E-07
526 -52.5 -2.54935E-07
527 -52.6 -2.55898E-07
528 -52.7 -2.5683E-07
529 -52.8 -2.5778E-07
530 -52.9 -2.58578E-07
531 -53 -2.59638E-07
532 -53.1 -2.60623E-07
533 -53.2 -2.61594E-07
534 -53.3 -2.62533E-07
535 -53.4 -2.63677E-07
536 -53.5 -2.64845E-07
537 -53.6 -2.65712E-07
538 -53.7 -2.66796E-07
539 -53.8 -2.68006E-07
540 -53.9 -2.694E-07
541 -54 -2.70963E-07
542 -54.1 -2.72058E-07
543 -54.2 -2.72954E-07
544 -54.3 -2.74103E-07
545 -54.4 -2.75198E-07
546 -54.5 -2.76286E-07
547 -54.6 -2.77225E-07
548 -54.7 -2.78533E-07
549 -54.8 -2.79667E-07
550 -54.9 -2.81019E-07
551 -55 -2.82012E-07
552 -55.1 -2.83587E-07
553 -55.2 -2.84871E-07
554 -55.3 -2.8608E-07
555 -55.4 -2.8744E-07
556 -55.5 -2.88933E-07
557 -55.6 -2.90015E-07
558 -55.7 -2.91484E-07
559 -55.8 -2.92782E-07
560 -55.9 -2.94118E-07
561 -56 -2.9584E-07
562 -56.1 -2.97633E-07
563 -56.2 -2.9916E-07
564 -56.3 -3.00617E-07
565 -56.4 -3.02323E-07
566 -56.5 -3.03755E-07
567 -56.6 -3.05454E-07
568 -56.7 -3.07037E-07
569 -56.8 -3.08961E-07
570 -56.9 -3.10616E-07
571 -57 -3.11253E-07
572 -57.1 -3.13644E-07
573 -57.2 -3.15433E-07
574 -57.3 -3.17428E-07
575 -57.4 -3.19253E-07
576 -57.5 -3.21259E-07
577 -57.6 -3.23829E-07
578 -57.7 -3.25663E-07
579 -57.8 -3.27562E-07
580 -57.9 -3.29465E-07
581 -58 -3.3174E-07
582 -58.1 -3.33658E-07
583 -58.2 -3.35819E-07
584 -58.3 -3.38258E-07
585 -58.4 -3.40443E-07
586 -58.5 -3.42619E-07
587 -58.6 -3.44925E-07
588 -58.7 -3.47593E-07
589 -58.8 -3.49903E-07
590 -58.9 -3.5248E-07
591 -59 -3.55046E-07
592 -59.1 -3.57818E-07
593 -59.2 -3.60591E-07
594 -59.3 -3.62676E-07
595 -59.4 -3.65768E-07
596 -59.5 -3.68781E-07
597 -59.6 -3.7138E-07
598 -59.7 -3.74351E-07
599 -59.8 -3.77024E-07
600 -59.9 -3.80251E-07
601 -60 -3.83211E-07
602 -60.1 -3.86474E-07
603 -60.2 -3.8939E-07
604 -60.3 -3.92451E-07
605 -60.4 -3.95623E-07
606 -60.5 -3.98874E-07
607 -60.6 -4.02562E-07
608 -60.7 -4.05659E-07
609 -60.8 -4.09455E-07
610 -60.9 -4.1261E-07
611 -61 -4.16306E-07
612 -61.1 -4.20519E-07
613 -61.2 -4.23862E-07
614 -61.3 -4.27744E-07
615 -61.4 -4.31999E-07
616 -61.5 -4.35689E-07
617 -61.6 -4.40168E-07
618 -61.7 -4.43921E-07
619 -61.8 -4.47745E-07
620 -61.9 -4.52681E-07
621 -62 -4.57102E-07
622 -62.1 -4.6131E-07
623 -62.2 -4.65716E-07
624 -62.3 -4.7043E-07
625 -62.4 -4.76192E-07
626 -62.5 -4.80196E-07
627 -62.6 -4.85567E-07
628 -62.7 -4.90085E-07
629 -62.8 -4.95735E-07
630 -62.9 -5.00226E-07
631 -63 -5.05458E-07
632 -63.1 -5.11073E-07
633 -63.2 -5.16758E-07
634 -63.3 -5.22914E-07
635 -63.4 -5.28208E-07
636 -63.5 -5.33966E-07
637 -63.6 -5.40466E-07
638 -63.7 -5.46523E-07
639 -63.8 -5.53377E-07
640 -63.9 -5.59782E-07
641 -64 -5.67745E-07
642 -64.1 -5.75622E-07
643 -64.2 -5.84926E-07
644 -64.3 -6.01385E-07
645 -64.4 -6.33905E-07
646 -64.5 -6.89436E-07
647 -64.6 -7.61341E-07
648 -64.7 -8.62741E-07
649 -64.8 -9.80901E-07
650 -64.9 -1.138878E-06
651 -65 -1.2947E-06
