
V2= 0 to -65 in -0.1 step
NO. V2 I2
89 -8.8 -8.87E-12
90 -8.9 -9.04E-12
91 -9 -9.3E-12
92 -9.1 -9.51E-12
93 -9.2 -9.44E-12
94 -9.3 -9.63E-12
95 -9.4 -9.9E-12
96 -9.5 -9.81E-12
97 -9.6 -1.003E-11
98 -9.7 -1.027E-11
99 -9.8 -1.024E-11
100 -9.9 -1.045E-11
101 -10 -1.065E-11
102 -10.1 -1.062E-11
103 -10.2 -1.083E-11
104 -10.3 -1.106E-11
105 -10.4 -1.101E-11
106 -10.5 -1.125E-11
107 -10.6 -1.15E-11
108 -10.7 -1.144E-11
109 -10.8 -1.169E-11
110 -10.9 -1.194E-11
111 -11 -1.188E-11
112 -11.1 -1.212E-11
113 -11.2 -1.236E-11
114 -11.3 -1.238E-11
115 -11.4 -1.259E-11
116 -11.5 -1.281E-11
117 -11.6 -1.283E-11
118 -11.7 -1.307E-11
119 -11.8 -1.332E-11
120 -11.9 -1.332E-11
121 -12 -1.357E-11
122 -12.1 -1.386E-11
123 -12.2 -1.377E-11
124 -12.3 -1.404E-11
125 -12.4 -1.434E-11
126 -12.5 -1.429E-11
127 -12.6 -1.455E-11
128 -12.7 -1.456E-11
129 -12.8 -1.483E-11
130 -12.9 -1.51E-11
131 -13 -1.509E-11
132 -13.1 -1.537E-11
133 -13.2 -1.565E-11
134 -13.3 -1.566E-11
135 -13.4 -1.598E-11
136 -13.5 -1.597E-11
137 -13.6 -1.619E-11
138 -13.7 -1.648E-11
139 -13.8 -1.644E-11
140 -13.9 -1.675E-11
141 -14 -1.702E-11
142 -14.1 -1.699E-11
143 -14.2 -1.729E-11
144 -14.3 -1.761E-11
145 -14.4 -1.756E-11
146 -14.5 -1.79E-11
147 -14.6 -1.791E-11
148 -14.7 -1.82E-11
149 -14.8 -1.851E-11
150 -14.9 -1.848E-11
151 -15 -1.88E-11
152 -15.1 -1.91E-11
153 -15.2 -1.91E-11
154 -15.3 -1.938E-11
155 -15.4 -1.937E-11
156 -15.5 -1.973E-11
157 -15.6 -1.998E-11
158 -15.7 -2.001E-11
159 -15.8 -2.033E-11
160 -15.9 -2.032E-11
161 -16 -2.067E-11
162 -16.1 -2.098E-11
163 -16.2 -2.097E-11
164 -16.3 -2.132E-11
165 -16.4 -2.16E-11
166 -16.5 -2.166E-11
167 -16.6 -2.195E-11
168 -16.7 -2.198E-11
169 -16.8 -2.231E-11
170 -16.9 -2.263E-11
171 -17 -2.266E-11
172 -17.1 -2.297E-11
173 -17.2 -2.298E-11
174 -17.3 -2.329E-11
175 -17.4 -2.369E-11
176 -17.5 -2.37E-11
177 -17.6 -2.404E-11
178 -17.7 -2.41E-11
179 -17.8 -2.441E-11
180 -17.9 -2.473E-11
181 -18 -2.481E-11
182 -18.1 -2.518E-11
183 -18.2 -2.549E-11
184 -18.3 -2.552E-11
185 -18.4 -2.585E-11
186 -18.5 -2.591E-11
187 -18.6 -2.627E-11
188 -18.7 -2.661E-11
189 -18.8 -2.662E-11
190 -18.9 -2.703E-11
191 -19 -2.705E-11
192 -19.1 -2.746E-11
193 -19.2 -2.776E-11
194 -19.3 -2.783E-11
195 -19.4 -2.822E-11
196 -19.5 -2.824E-11
197 -19.6 -2.865E-11
198 -19.7 -2.897E-11
199 -19.8 -2.9E-11
200 -19.9 -2.939E-11
201 -20 -2.977E-11
202 -20.1 -2.977E-11
203 -20.2 -3.016E-11
204 -20.3 -3.025E-11
205 -20.4 -3.061E-11
206 -20.5 -3.099E-11
207 -20.6 -3.103E-11
208 -20.7 -3.138E-11
209 -20.8 -3.179E-11
210 -20.9 -3.178E-11
211 -21 -3.219E-11
212 -21.1 -3.255E-11
213 -21.2 -3.264E-11
214 -21.3 -3.302E-11
215 -21.4 -3.343E-11
216 -21.5 -3.358E-11
217 -21.6 -3.387E-11
218 -21.7 -3.429E-11
219 -21.8 -3.435E-11
220 -21.9 -3.476E-11
221 -22 -3.482E-11
222 -22.1 -3.519E-11
223 -22.2 -3.555E-11
224 -22.3 -3.565E-11
225 -22.4 -3.613E-11
226 -22.5 -3.647E-11
227 -22.6 -3.654E-11
228 -22.7 -3.703E-11
229 -22.8 -3.742E-11
230 -22.9 -3.778E-11
231 -23 -3.792E-11
232 -23.1 -3.837E-11
233 -23.2 -3.875E-11
234 -23.3 -3.877E-11
235 -23.4 -3.922E-11
236 -23.5 -3.963E-11
237 -23.6 -3.973E-11
238 -23.7 -4.02E-11
239 -23.8 -4.062E-11
240 -23.9 -4.069E-11
241 -24 -4.117E-11
242 -24.1 -4.159E-11
243 -24.2 -4.173E-11
244 -24.3 -4.215E-11
245 -24.4 -4.263E-11
246 -24.5 -4.277E-11
247 -24.6 -4.32E-11
248 -24.7 -4.365E-11
249 -24.8 -4.409E-11
250 -24.9 -4.424E-11
251 -25 -4.47E-11
252 -25.1 -4.512E-11
253 -25.2 -4.532E-11
254 -25.3 -4.578E-11
255 -25.4 -4.628E-11
256 -25.5 -4.68E-11
257 -25.6 -4.7E-11
258 -25.7 -4.756E-11
259 -25.8 -4.801E-11
260 -25.9 -4.821E-11
261 -26 -4.88E-11
262 -26.1 -4.928E-11
263 -26.2 -4.981E-11
264 -26.3 -5.009E-11
265 -26.4 -5.073E-11
266 -26.5 -5.135E-11
267 -26.6 -5.176E-11
268 -26.7 -5.273E-11
269 -26.8 -5.4E-11
270 -26.9 -5.613E-11
271 -27 -5.987E-11
272 -27.1 -6.732E-11
273 -27.2 -8.272E-11
274 -27.3 -1.1386E-10
275 -27.4 -1.6726E-10
276 -27.5 -2.494E-10
277 -27.6 -3.7108E-10
278 -27.7 -5.2623E-10
279 -27.8 -7.0767E-10
280 -27.9 -9.1381E-10
281 -28 -1.13744E-09
282 -28.1 -1.42122E-09
283 -28.2 -1.7167E-09
284 -28.3 -2.03177E-09
285 -28.4 -2.4612E-09
286 -28.5 -2.84839E-09
287 -28.6 -3.30673E-09
288 -28.7 -3.8485E-09
289 -28.8 -4.44727E-09
290 -28.9 -5.0305E-09
291 -29 -5.79634E-09
292 -29.1 -6.62604E-09
293 -29.2 -7.57748E-09
294 -29.3 -8.67838E-09
295 -29.4 -9.8562E-09
296 -29.5 -1.12031E-08
297 -29.6 -1.282E-08
298 -29.7 -1.45964E-08
299 -29.8 -1.66032E-08
300 -29.9 -1.90983E-08
301 -30 -2.18395E-08
302 -30.1 -2.50545E-08
303 -30.2 -2.82891E-08
304 -30.3 -3.22707E-08
305 -30.4 -3.69566E-08
306 -30.5 -4.20483E-08
307 -30.6 -4.76139E-08
308 -30.7 -5.43977E-08
309 -30.8 -6.13558E-08
310 -30.9 -7.03967E-08
311 -31 -7.95402E-08
312 -31.1 -8.95107E-08
313 -31.2 -9.8049E-08
314 -31.3 -1.056675E-07
315 -31.4 -1.114334E-07
316 -31.5 -1.17014E-07
317 -31.6 -1.21519E-07
318 -31.7 -1.26842E-07
319 -31.8 -1.30941E-07
320 -31.9 -1.34574E-07
321 -32 -1.38356E-07
322 -32.1 -1.41457E-07
323 -32.2 -1.44227E-07
324 -32.3 -1.46801E-07
325 -32.4 -1.4894E-07
326 -32.5 -1.51025E-07
327 -32.6 -1.5337E-07
328 -32.7 -1.55438E-07
329 -32.8 -1.5769E-07
330 -32.9 -1.59871E-07
331 -33 -1.62153E-07
332 -33.1 -1.64508E-07
333 -33.2 -1.67078E-07
334 -33.3 -1.69263E-07
335 -33.4 -1.70881E-07
336 -33.5 -1.71582E-07
337 -33.6 -1.72237E-07
338 -33.7 -1.73026E-07
339 -33.8 -1.73655E-07
340 -33.9 -1.7437E-07
341 -34 -1.75001E-07
342 -34.1 -1.75577E-07
343 -34.2 -1.76046E-07
344 -34.3 -1.76475E-07
345 -34.4 -1.76884E-07
346 -34.5 -1.7728E-07
347 -34.6 -1.77616E-07
348 -34.7 -1.78013E-07
349 -34.8 -1.78371E-07
350 -34.9 -1.78763E-07
351 -35 -1.7918E-07
352 -35.1 -1.79547E-07
353 -35.2 -1.79896E-07
354 -35.3 -1.80292E-07
355 -35.4 -1.80706E-07
356 -35.5 -1.81074E-07
357 -35.6 -1.81477E-07
358 -35.7 -1.8188E-07
359 -35.8 -1.8231E-07
360 -35.9 -1.827E-07
361 -36 -1.83152E-07
362 -36.1 -1.83608E-07
363 -36.2 -1.84009E-07
364 -36.3 -1.8443E-07
365 -36.4 -1.84888E-07
366 -36.5 -1.85293E-07
367 -36.6 -1.85722E-07
368 -36.7 -1.86189E-07
369 -36.8 -1.86653E-07
370 -36.9 -1.8708E-07
371 -37 -1.87568E-07
372 -37.1 -1.88039E-07
373 -37.2 -1.88547E-07
374 -37.3 -1.88981E-07
375 -37.4 -1.89448E-07
376 -37.5 -1.8997E-07
377 -37.6 -1.904E-07
378 -37.7 -1.90861E-07
379 -37.8 -1.91382E-07
380 -37.9 -1.91857E-07
381 -38 -1.92391E-07
382 -38.1 -1.92913E-07
383 -38.2 -1.93453E-07
384 -38.3 -1.93992E-07
385 -38.4 -1.94538E-07
386 -38.5 -1.9512E-07
387 -38.6 -1.95678E-07
388 -38.7 -1.96271E-07
389 -38.8 -1.96906E-07
390 -38.9 -1.97505E-07
391 -39 -1.98136E-07
392 -39.1 -1.98792E-07
393 -39.2 -1.99526E-07
394 -39.3 -2.0015E-07
395 -39.4 -2.00843E-07
396 -39.5 -2.01554E-07
397 -39.6 -2.02221E-07
398 -39.7 -2.02892E-07
399 -39.8 -2.03612E-07
400 -39.9 -2.04361E-07
401 -40 -2.05152E-07
402 -40.1 -2.05914E-07
403 -40.2 -2.06729E-07
404 -40.3 -2.07466E-07
405 -40.4 -2.08207E-07
406 -40.5 -2.09063E-07
407 -40.6 -2.09887E-07
408 -40.7 -2.10694E-07
409 -40.8 -2.11567E-07
410 -40.9 -2.1232E-07
411 -41 -2.13193E-07
412 -41.1 -2.14085E-07
413 -41.2 -2.14904E-07
414 -41.3 -2.15752E-07
415 -41.4 -2.16664E-07
416 -41.5 -2.17604E-07
417 -41.6 -2.18483E-07
418 -41.7 -2.19334E-07
419 -41.8 -2.20403E-07
420 -41.9 -2.21381E-07
421 -42 -2.22299E-07
422 -42.1 -2.23258E-07
423 -42.2 -2.24236E-07
424 -42.3 -2.2511E-07
425 -42.4 -2.2628E-07
426 -42.5 -2.27148E-07
427 -42.6 -2.28145E-07
428 -42.7 -2.29152E-07
429 -42.8 -2.30312E-07
430 -42.9 -2.31337E-07
431 -43 -2.32384E-07
432 -43.1 -2.33394E-07
433 -43.2 -2.34415E-07
434 -43.3 -2.35532E-07
435 -43.4 -2.36559E-07
436 -43.5 -2.37646E-07
437 -43.6 -2.38811E-07
438 -43.7 -2.39826E-07
439 -43.8 -2.40961E-07
440 -43.9 -2.42144E-07
441 -44 -2.43252E-07
442 -44.1 -2.44408E-07
443 -44.2 -2.45568E-07
444 -44.3 -2.4679E-07
445 -44.4 -2.47993E-07
446 -44.5 -2.4913E-07
447 -44.6 -2.50419E-07
448 -44.7 -2.51641E-07
449 -44.8 -2.52775E-07
450 -44.9 -2.54029E-07
451 -45 -2.55239E-07
452 -45.1 -2.56569E-07
453 -45.2 -2.57777E-07
454 -45.3 -2.59081E-07
455 -45.4 -2.60504E-07
456 -45.5 -2.61818E-07
457 -45.6 -2.63117E-07
458 -45.7 -2.6456E-07
459 -45.8 -2.65913E-07
460 -45.9 -2.67152E-07
461 -46 -2.68572E-07
462 -46.1 -2.7002E-07
463 -46.2 -2.71447E-07
464 -46.3 -2.72872E-07
465 -46.4 -2.74349E-07
466 -46.5 -2.75658E-07
467 -46.6 -2.77213E-07
468 -46.7 -2.78735E-07
469 -46.8 -2.80166E-07
470 -46.9 -2.81893E-07
471 -47 -2.83446E-07
472 -47.1 -2.84749E-07
473 -47.2 -2.86418E-07
474 -47.3 -2.88191E-07
475 -47.4 -2.89713E-07
476 -47.5 -2.91333E-07
477 -47.6 -2.92951E-07
478 -47.7 -2.94785E-07
479 -47.8 -2.96396E-07
480 -47.9 -2.98265E-07
481 -48 -2.99999E-07
482 -48.1 -3.01862E-07
483 -48.2 -3.03658E-07
484 -48.3 -3.05746E-07
485 -48.4 -3.07236E-07
486 -48.5 -3.08831E-07
487 -48.6 -3.0999E-07
488 -48.7 -3.10455E-07
489 -48.8 -3.10002E-07
490 -48.9 -3.08459E-07
491 -49 -3.05928E-07
492 -49.1 -3.03856E-07
493 -49.2 -3.02683E-07
494 -49.3 -3.01989E-07
495 -49.4 -3.01475E-07
496 -49.5 -3.00923E-07
497 -49.6 -2.99993E-07
498 -49.7 -2.9869E-07
499 -49.8 -2.96493E-07
500 -49.9 -2.92852E-07
501 -50 -2.88237E-07
502 -50.1 -2.8279E-07
503 -50.2 -2.78615E-07
504 -50.3 -2.75509E-07
505 -50.4 -2.7186E-07
506 -50.5 -2.6629E-07
507 -50.6 -2.61483E-07
508 -50.7 -2.54628E-07
509 -50.8 -2.50739E-07
510 -50.9 -2.49772E-07
511 -51 -2.49357E-07
512 -51.1 -2.48809E-07
513 -51.2 -2.4822E-07
514 -51.3 -2.47543E-07
515 -51.4 -2.46806E-07
516 -51.5 -2.45961E-07
517 -51.6 -2.45333E-07
518 -51.7 -2.45171E-07
519 -51.8 -2.4551E-07
520 -51.9 -2.46183E-07
521 -52 -2.46987E-07
522 -52.1 -2.47782E-07
523 -52.2 -2.48656E-07
524 -52.3 -2.49604E-07
525 -52.4 -2.50545E-07
526 -52.5 -2.51239E-07
527 -52.6 -2.52187E-07
528 -52.7 -2.53077E-07
529 -52.8 -2.53967E-07
530 -52.9 -2.54984E-07
531 -53 -2.56079E-07
532 -53.1 -2.56958E-07
533 -53.2 -2.57921E-07
534 -53.3 -2.58962E-07
535 -53.4 -2.60037E-07
536 -53.5 -2.60992E-07
537 -53.6 -2.61961E-07
538 -53.7 -2.63038E-07
539 -53.8 -2.64129E-07
540 -53.9 -2.65278E-07
541 -54 -2.66246E-07
542 -54.1 -2.67386E-07
543 -54.2 -2.6859E-07
544 -54.3 -2.69576E-07
545 -54.4 -2.70667E-07
546 -54.5 -2.71761E-07
547 -54.6 -2.73027E-07
548 -54.7 -2.74213E-07
549 -54.8 -2.75412E-07
550 -54.9 -2.76568E-07
551 -55 -2.77743E-07
552 -55.1 -2.7907E-07
553 -55.2 -2.80263E-07
554 -55.3 -2.81456E-07
555 -55.4 -2.82809E-07
556 -55.5 -2.84348E-07
557 -55.6 -2.85842E-07
558 -55.7 -2.87182E-07
559 -55.8 -2.88262E-07
560 -55.9 -2.89776E-07
561 -56 -2.91268E-07
562 -56.1 -2.92794E-07
563 -56.2 -2.94276E-07
564 -56.3 -2.95688E-07
565 -56.4 -2.97112E-07
566 -56.5 -2.98686E-07
567 -56.6 -3.00367E-07
568 -56.7 -3.01845E-07
569 -56.8 -3.03554E-07
570 -56.9 -3.0526E-07
571 -57 -3.07204E-07
572 -57.1 -3.09192E-07
573 -57.2 -3.10761E-07
574 -57.3 -3.12289E-07
575 -57.4 -3.1419E-07
576 -57.5 -3.16022E-07
577 -57.6 -3.17864E-07
578 -57.7 -3.20011E-07
579 -57.8 -3.21932E-07
580 -57.9 -3.23976E-07
581 -58 -3.25961E-07
582 -58.1 -3.28101E-07
583 -58.2 -3.30398E-07
584 -58.3 -3.32669E-07
585 -58.4 -3.34612E-07
586 -58.5 -3.37053E-07
587 -58.6 -3.39311E-07
588 -58.7 -3.41821E-07
589 -58.8 -3.44053E-07
590 -58.9 -3.46387E-07
591 -59 -3.49059E-07
592 -59.1 -3.51452E-07
593 -59.2 -3.54329E-07
594 -59.3 -3.5663E-07
595 -59.4 -3.59442E-07
596 -59.5 -3.62149E-07
597 -59.6 -3.64781E-07
598 -59.7 -3.67472E-07
599 -59.8 -3.70384E-07
600 -59.9 -3.73252E-07
601 -60 -3.76328E-07
602 -60.1 -3.7948E-07
603 -60.2 -3.82638E-07
604 -60.3 -3.85946E-07
605 -60.4 -3.89733E-07
606 -60.5 -3.93438E-07
607 -60.6 -3.9611E-07
608 -60.7 -3.99317E-07
609 -60.8 -4.02542E-07
610 -60.9 -4.05914E-07
611 -61 -4.09423E-07
612 -61.1 -4.12736E-07
613 -61.2 -4.16735E-07
614 -61.3 -4.2013E-07
615 -61.4 -4.23663E-07
616 -61.5 -4.28041E-07
617 -61.6 -4.32461E-07
618 -61.7 -4.36472E-07
619 -61.8 -4.40454E-07
620 -61.9 -4.44541E-07
621 -62 -4.49243E-07
622 -62.1 -4.53166E-07
623 -62.2 -4.57714E-07
624 -62.3 -4.61961E-07
625 -62.4 -4.6698E-07
626 -62.5 -4.7143E-07
627 -62.6 -4.76112E-07
628 -62.7 -4.80621E-07
629 -62.8 -4.8551E-07
630 -62.9 -4.90931E-07
631 -63 -4.95755E-07
632 -63.1 -5.01444E-07
633 -63.2 -5.069E-07
634 -63.3 -5.12143E-07
635 -63.4 -5.18196E-07
636 -63.5 -5.23909E-07
637 -63.6 -5.29739E-07
638 -63.7 -5.35916E-07
639 -63.8 -5.42375E-07
640 -63.9 -5.48981E-07
641 -64 -5.56239E-07
642 -64.1 -5.6274E-07
643 -64.2 -5.7093E-07
644 -64.3 -5.80504E-07
645 -64.4 -5.96051E-07
646 -64.5 -6.28943E-07
647 -64.6 -6.93239E-07
648 -64.7 -7.73677E-07
649 -64.8 -8.82593E-07
650 -64.9 -1.011408E-06
651 -65 -1.19586E-06
