
V2= 0 to -65 in -0.1 step
NO. V2 I2
 V A
1 0 1.6E-13
2 -0.1 -9E-14
3 -0.2 -6.9E-13
4 -0.3 -6.8E-13
5 -0.4 -9.1E-13
6 -0.5 -8E-13
7 -0.6 -1.02E-12
8 -0.7 -9.5E-13
9 -0.8 -1.08E-12
10 -0.9 -1.32E-12
11 -1 -1.24E-12
12 -1.1 -1.42E-12
13 -1.2 -1.34E-12
14 -1.3 -1.51E-12
15 -1.4 -1.76E-12
16 -1.5 -1.62E-12
17 -1.6 -1.84E-12
18 -1.7 -1.74E-12
19 -1.8 -1.95E-12
20 -1.9 -2.18E-12
21 -2 -2.02E-12
22 -2.1 -2.31E-12
23 -2.2 -2.13E-12
24 -2.3 -2.38E-12
25 -2.4 -2.58E-12
26 -2.5 -2.51E-12
27 -2.6 -2.71E-12
28 -2.7 -2.62E-12
29 -2.8 -2.85E-12
30 -2.9 -3.1E-12
31 -3 -2.96E-12
32 -3.1 -3.17E-12
33 -3.2 -3.08E-12
34 -3.3 -3.35E-12
35 -3.4 -3.54E-12
36 -3.5 -3.38E-12
37 -3.6 -3.7E-12
38 -3.7 -3.56E-12
39 -3.8 -3.8E-12
40 -3.9 -3.98E-12
41 -4 -3.9E-12
42 -4.1 -4.13E-12
43 -4.2 -4.04E-12
44 -4.3 -4.26E-12
45 -4.4 -4.5E-12
46 -4.5 -4.38E-12
47 -4.6 -4.63E-12
48 -4.7 -4.83E-12
49 -4.8 -4.78E-12
50 -4.9 -4.99E-12
51 -5 -4.93E-12
52 -5.1 -5.14E-12
53 -5.2 -5.41E-12
54 -5.3 -5.31E-12
55 -5.4 -5.54E-12
56 -5.5 -5.49E-12
57 -5.6 -5.71E-12
58 -5.7 -5.93E-12
59 -5.8 -5.8E-12
60 -5.9 -6.12E-12
61 -6 -5.96E-12
62 -6.1 -6.23E-12
63 -6.2 -6.46E-12
64 -6.3 -6.44E-12
65 -6.4 -6.59E-12
66 -6.5 -6.57E-12
67 -6.6 -6.77E-12
68 -6.7 -7.07E-12
69 -6.8 -6.95E-12
70 -6.9 -7.19E-12
71 -7 -7.14E-12
72 -7.1 -7.42E-12
73 -7.2 -7.6E-12
74 -7.3 -7.53E-12
75 -7.4 -7.78E-12
76 -7.5 -7.7E-12
77 -7.6 -7.97E-12
78 -7.7 -8.17E-12
79 -7.8 -8.2E-12
80 -7.9 -8.43E-12
81 -8 -8.32E-12
82 -8.1 -8.61E-12
83 -8.2 -8.85E-12
84 -8.3 -8.75E-12
85 -8.4 -9.03E-12
86 -8.5 -8.97E-12
87 -8.6 -9.26E-12
88 -8.7 -9.49E-12
89 -8.8 -9.41E-12
90 -8.9 -9.71E-12
91 -9 -9.65E-12
92 -9.1 -9.9E-12
93 -9.2 -1.014E-11
94 -9.3 -1.005E-11
95 -9.4 -1.043E-11
96 -9.5 -1.033E-11
97 -9.6 -1.058E-11
98 -9.7 -1.056E-11
99 -9.8 -1.081E-11
100 -9.9 -1.111E-11
101 -10 -1.105E-11
102 -10.1 -1.134E-11
103 -10.2 -1.126E-11
104 -10.3 -1.157E-11
105 -10.4 -1.158E-11
106 -10.5 -1.183E-11
107 -10.6 -1.209E-11
108 -10.7 -1.205E-11
109 -10.8 -1.233E-11
110 -10.9 -1.233E-11
111 -11 -1.26E-11
112 -11.1 -1.252E-11
113 -11.2 -1.284E-11
114 -11.3 -1.316E-11
115 -11.4 -1.307E-11
116 -11.5 -1.342E-11
117 -11.6 -1.337E-11
118 -11.7 -1.365E-11
119 -11.8 -1.362E-11
120 -11.9 -1.392E-11
121 -12 -1.394E-11
122 -12.1 -1.422E-11
123 -12.2 -1.457E-11
124 -12.3 -1.448E-11
125 -12.4 -1.482E-11
126 -12.5 -1.48E-11
127 -12.6 -1.514E-11
128 -12.7 -1.503E-11
129 -12.8 -1.546E-11
130 -12.9 -1.569E-11
131 -13 -1.569E-11
132 -13.1 -1.596E-11
133 -13.2 -1.601E-11
134 -13.3 -1.627E-11
135 -13.4 -1.629E-11
136 -13.5 -1.659E-11
137 -13.6 -1.658E-11
138 -13.7 -1.689E-11
139 -13.8 -1.725E-11
140 -13.9 -1.722E-11
141 -14 -1.748E-11
142 -14.1 -1.749E-11
143 -14.2 -1.782E-11
144 -14.3 -1.778E-11
145 -14.4 -1.813E-11
146 -14.5 -1.845E-11
147 -14.6 -1.841E-11
148 -14.7 -1.876E-11
149 -14.8 -1.869E-11
150 -14.9 -1.903E-11
151 -15 -1.909E-11
152 -15.1 -1.942E-11
153 -15.2 -1.968E-11
154 -15.3 -1.979E-11
155 -15.4 -2.008E-11
156 -15.5 -2.003E-11
157 -15.6 -2.045E-11
158 -15.7 -2.045E-11
159 -15.8 -2.081E-11
160 -15.9 -2.11E-11
161 -16 -2.118E-11
162 -16.1 -2.146E-11
163 -16.2 -2.155E-11
164 -16.3 -2.181E-11
165 -16.4 -2.219E-11
166 -16.5 -2.21E-11
167 -16.6 -2.261E-11
168 -16.7 -2.248E-11
169 -16.8 -2.286E-11
170 -16.9 -2.289E-11
171 -17 -2.328E-11
172 -17.1 -2.36E-11
173 -17.2 -2.364E-11
174 -17.3 -2.392E-11
175 -17.4 -2.394E-11
176 -17.5 -2.432E-11
177 -17.6 -2.471E-11
178 -17.7 -2.471E-11
