
V2= 0 to -65 in -0.1 step
NO. V2 I2
166 -16.5 -1.0954E-10
167 -16.6 -1.1116E-10
168 -16.7 -1.1187E-10
169 -16.8 -1.124E-10
170 -16.9 -1.1368E-10
171 -17 -1.1478E-10
172 -17.1 -1.1553E-10
173 -17.2 -1.1794E-10
174 -17.3 -1.1821E-10
175 -17.4 -1.2004E-10
176 -17.5 -1.1936E-10
177 -17.6 -1.2026E-10
178 -17.7 -1.2307E-10
179 -17.8 -1.2265E-10
180 -17.9 -1.2466E-10
181 -18 -1.241E-10
182 -18.1 -1.2541E-10
183 -18.2 -1.2756E-10
184 -18.3 -1.2757E-10
185 -18.4 -1.2934E-10
186 -18.5 -1.2998E-10
187 -18.6 -1.3165E-10
188 -18.7 -1.3184E-10
189 -18.8 -1.3379E-10
190 -18.9 -1.35E-10
191 -19 -1.3492E-10
192 -19.1 -1.3661E-10
193 -19.2 -1.3708E-10
194 -19.3 -1.3893E-10
195 -19.4 -1.3904E-10
196 -19.5 -1.4114E-10
197 -19.6 -1.4257E-10
198 -19.7 -1.4224E-10
199 -19.8 -1.4401E-10
200 -19.9 -1.4498E-10
201 -20 -1.4663E-10
202 -20.1 -1.4703E-10
203 -20.2 -1.4896E-10
204 -20.3 -1.4986E-10
205 -20.4 -1.5022E-10
206 -20.5 -1.5215E-10
207 -20.6 -1.5352E-10
208 -20.7 -1.5377E-10
209 -20.8 -1.5568E-10
210 -20.9 -1.5629E-10
211 -21 -1.5783E-10
212 -21.1 -1.5803E-10
213 -21.2 -1.6086E-10
214 -21.3 -1.6167E-10
215 -21.4 -1.6185E-10
216 -21.5 -1.6434E-10
217 -21.6 -1.6531E-10
218 -21.7 -1.6559E-10
219 -21.8 -1.6742E-10
220 -21.9 -1.6863E-10
221 -22 -1.6995E-10
222 -22.1 -1.7051E-10
223 -22.2 -1.7283E-10
224 -22.3 -1.7433E-10
225 -22.4 -1.7425E-10
226 -22.5 -1.765E-10
227 -22.6 -1.7813E-10
228 -22.7 -1.7867E-10
229 -22.8 -1.801E-10
230 -22.9 -1.8215E-10
231 -23 -1.8297E-10
232 -23.1 -1.8408E-10
233 -23.2 -1.8613E-10
234 -23.3 -1.8689E-10
235 -23.4 -1.8787E-10
236 -23.5 -1.9013E-10
237 -23.6 -1.9141E-10
238 -23.7 -1.9163E-10
239 -23.8 -1.942E-10
240 -23.9 -1.9569E-10
241 -24 -1.9621E-10
242 -24.1 -1.98E-10
243 -24.2 -2.001E-10
244 -24.3 -2.0052E-10
245 -24.4 -2.0224E-10
246 -24.5 -2.045E-10
247 -24.6 -2.0528E-10
248 -24.7 -2.0616E-10
249 -24.8 -2.0886E-10
250 -24.9 -2.0988E-10
251 -25 -2.1067E-10
252 -25.1 -2.1313E-10
253 -25.2 -2.143E-10
254 -25.3 -2.1506E-10
255 -25.4 -2.1744E-10
256 -25.5 -2.1931E-10
257 -25.6 -2.1971E-10
258 -25.7 -2.2204E-10
259 -25.8 -2.2411E-10
260 -25.9 -2.2464E-10
261 -26 -2.2642E-10
262 -26.1 -2.2918E-10
263 -26.2 -2.2976E-10
264 -26.3 -2.3107E-10
265 -26.4 -2.3355E-10
266 -26.5 -2.3499E-10
267 -26.6 -2.3569E-10
268 -26.7 -2.3862E-10
269 -26.8 -2.4007E-10
270 -26.9 -2.4098E-10
271 -27 -2.433E-10
272 -27.1 -2.4538E-10
273 -27.2 -2.4596E-10
274 -27.3 -2.4833E-10
275 -27.4 -2.5072E-10
276 -27.5 -2.5159E-10
277 -27.6 -2.5367E-10
278 -27.7 -2.5625E-10
279 -27.8 -2.57E-10
280 -27.9 -2.5862E-10
281 -28 -2.6151E-10
282 -28.1 -2.6284E-10
283 -28.2 -2.6388E-10
284 -28.3 -2.6672E-10
285 -28.4 -2.6852E-10
286 -28.5 -2.6934E-10
287 -28.6 -2.7232E-10
288 -28.7 -2.7422E-10
289 -28.8 -2.7518E-10
290 -28.9 -2.7765E-10
291 -29 -2.8026E-10
292 -29.1 -2.8108E-10
293 -29.2 -2.8346E-10
294 -29.3 -2.8616E-10
295 -29.4 -2.8732E-10
296 -29.5 -2.8927E-10
297 -29.6 -2.9228E-10
298 -29.7 -2.9363E-10
299 -29.8 -2.9513E-10
300 -29.9 -2.9823E-10
301 -30 -3.0005E-10
302 -30.1 -3.0133E-10
303 -30.2 -3.042E-10
304 -30.3 -3.0663E-10
305 -30.4 -3.0763E-10
306 -30.5 -3.1042E-10
307 -30.6 -3.1336E-10
308 -30.7 -3.1472E-10
309 -30.8 -3.1684E-10
310 -30.9 -3.1989E-10
311 -31 -3.2133E-10
312 -31.1 -3.234E-10
313 -31.2 -3.2673E-10
314 -31.3 -3.2842E-10
315 -31.4 -3.3035E-10
316 -31.5 -3.3356E-10
317 -31.6 -3.3576E-10
318 -31.7 -3.3706E-10
319 -31.8 -3.4053E-10
320 -31.9 -3.4297E-10
321 -32 -3.4446E-10
322 -32.1 -3.4766E-10
323 -32.2 -3.5074E-10
324 -32.3 -3.5218E-10
325 -32.4 -3.5495E-10
326 -32.5 -3.5829E-10
327 -32.6 -3.6015E-10
328 -32.7 -3.6253E-10
329 -32.8 -3.6604E-10
330 -32.9 -3.6797E-10
331 -33 -3.7031E-10
332 -33.1 -3.742E-10
333 -33.2 -3.7656E-10
334 -33.3 -3.7826E-10
335 -33.4 -3.823E-10
336 -33.5 -3.8507E-10
337 -33.6 -3.8684E-10
338 -33.7 -3.9065E-10
339 -33.8 -3.941E-10
340 -33.9 -3.958E-10
341 -34 -3.9919E-10
342 -34.1 -4.0319E-10
343 -34.2 -4.0521E-10
344 -34.3 -4.0822E-10
345 -34.4 -4.1243E-10
346 -34.5 -4.1475E-10
347 -34.6 -4.1745E-10
348 -34.7 -4.216E-10
349 -34.8 -4.2456E-10
350 -34.9 -4.2695E-10
351 -35 -4.3129E-10
352 -35.1 -4.3474E-10
353 -35.2 -4.371E-10
354 -35.3 -4.414E-10
355 -35.4 -4.4534E-10
356 -35.5 -4.4793E-10
357 -35.6 -4.5186E-10
358 -35.7 -4.5599E-10
359 -35.8 -4.5891E-10
360 -35.9 -4.6264E-10
361 -36 -4.6732E-10
362 -36.1 -4.7032E-10
363 -36.2 -4.7359E-10
364 -36.3 -4.7877E-10
365 -36.4 -4.8253E-10
366 -36.5 -4.8555E-10
367 -36.6 -4.9065E-10
368 -36.7 -4.9497E-10
369 -36.8 -4.9832E-10
370 -36.9 -5.0407E-10
371 -37 -5.1076E-10
372 -37.1 -5.1712E-10
373 -37.2 -5.244E-10
374 -37.3 -5.3141E-10
375 -37.4 -5.3719E-10
376 -37.5 -5.457E-10
377 -37.6 -5.5555E-10
378 -37.7 -5.6513E-10
379 -37.8 -5.763E-10
380 -37.9 -5.8959E-10
381 -38 -6.0461E-10
382 -38.1 -6.207E-10
383 -38.2 -6.3727E-10
384 -38.3 -6.5573E-10
385 -38.4 -6.7432E-10
386 -38.5 -6.9271E-10
387 -38.6 -7.1145E-10
388 -38.7 -7.3049E-10
389 -38.8 -7.5074E-10
390 -38.9 -7.713E-10
391 -39 -7.9357E-10
392 -39.1 -8.166E-10
393 -39.2 -8.3759E-10
394 -39.3 -8.584E-10
395 -39.4 -8.8176E-10
396 -39.5 -9.0089E-10
397 -39.6 -9.3993E-10
398 -39.7 -9.6047E-10
399 -39.8 -9.8385E-10
400 -39.9 -1.00729E-09
401 -40 -1.03155E-09
402 -40.1 -1.06026E-09
403 -40.2 -1.0893E-09
404 -40.3 -1.11997E-09
405 -40.4 -1.15521E-09
406 -40.5 -1.19317E-09
407 -40.6 -1.23035E-09
408 -40.7 -1.26725E-09
409 -40.8 -1.30307E-09
410 -40.9 -1.34069E-09
411 -41 -1.37665E-09
412 -41.1 -1.41107E-09
413 -41.2 -1.44351E-09
414 -41.3 -1.47459E-09
415 -41.4 -1.50488E-09
416 -41.5 -1.53557E-09
417 -41.6 -1.56966E-09
418 -41.7 -1.6068E-09
419 -41.8 -1.64339E-09
420 -41.9 -1.6817E-09
421 -42 -1.7251E-09
422 -42.1 -1.77265E-09
423 -42.2 -1.81884E-09
424 -42.3 -1.86651E-09
425 -42.4 -1.91583E-09
426 -42.5 -1.96226E-09
427 -42.6 -2.01171E-09
428 -42.7 -2.06285E-09
429 -42.8 -2.10948E-09
430 -42.9 -2.15656E-09
431 -43 -2.20009E-09
432 -43.1 -2.241E-09
433 -43.2 -2.28773E-09
434 -43.3 -2.33517E-09
435 -43.4 -2.38164E-09
436 -43.5 -2.43424E-09
437 -43.6 -2.48567E-09
438 -43.7 -2.53641E-09
439 -43.8 -2.59536E-09
440 -43.9 -2.65914E-09
441 -44 -2.71538E-09
442 -44.1 -2.77521E-09
443 -44.2 -2.83351E-09
444 -44.3 -2.88913E-09
445 -44.4 -2.94849E-09
446 -44.5 -3.01506E-09
447 -44.6 -3.07272E-09
448 -44.7 -3.13029E-09
449 -44.8 -3.18443E-09
450 -44.9 -3.24082E-09
451 -45 -3.29772E-09
452 -45.1 -3.35862E-09
453 -45.2 -3.41924E-09
454 -45.3 -3.48325E-09
455 -45.4 -3.55449E-09
456 -45.5 -3.6156E-09
457 -45.6 -3.70152E-09
458 -45.7 -3.77927E-09
459 -45.8 -3.8524E-09
460 -45.9 -3.94231E-09
461 -46 -4.02664E-09
462 -46.1 -4.11284E-09
463 -46.2 -4.20128E-09
464 -46.3 -4.28855E-09
465 -46.4 -4.37313E-09
466 -46.5 -4.46019E-09
467 -46.6 -4.55357E-09
468 -46.7 -4.64718E-09
469 -46.8 -4.74471E-09
470 -46.9 -4.8498E-09
471 -47 -4.95655E-09
472 -47.1 -5.06737E-09
473 -47.2 -5.18618E-09
474 -47.3 -5.30695E-09
475 -47.4 -5.4191E-09
476 -47.5 -5.52104E-09
477 -47.6 -5.60114E-09
478 -47.7 -5.69915E-09
479 -47.8 -5.79119E-09
480 -47.9 -5.87397E-09
481 -48 -5.93831E-09
482 -48.1 -6.01097E-09
483 -48.2 -6.09056E-09
484 -48.3 -6.15557E-09
485 -48.4 -6.22241E-09
486 -48.5 -6.29216E-09
487 -48.6 -6.35808E-09
488 -48.7 -6.42523E-09
489 -48.8 -6.49513E-09
490 -48.9 -6.56726E-09
491 -49 -6.63339E-09
492 -49.1 -6.71799E-09
493 -49.2 -6.79045E-09
494 -49.3 -6.85888E-09
495 -49.4 -6.9265E-09
496 -49.5 -7.01544E-09
497 -49.6 -7.09498E-09
498 -49.7 -7.16462E-09
499 -49.8 -7.23545E-09
500 -49.9 -7.29899E-09
501 -50 -7.36594E-09
502 -50.1 -7.447E-09
503 -50.2 -7.52059E-09
504 -50.3 -7.57983E-09
505 -50.4 -7.67115E-09
506 -50.5 -7.74881E-09
507 -50.6 -7.836E-09
508 -50.7 -7.90579E-09
509 -50.8 -8.00853E-09
510 -50.9 -8.09879E-09
511 -51 -8.18872E-09
512 -51.1 -8.28305E-09
513 -51.2 -8.37603E-09
514 -51.3 -8.46935E-09
515 -51.4 -8.56072E-09
516 -51.5 -8.6377E-09
517 -51.6 -8.74882E-09
518 -51.7 -8.83835E-09
519 -51.8 -8.91451E-09
520 -51.9 -9.03399E-09
521 -52 -9.13181E-09
522 -52.1 -9.22047E-09
523 -52.2 -9.34423E-09
524 -52.3 -9.45637E-09
525 -52.4 -9.57425E-09
526 -52.5 -9.6922E-09
527 -52.6 -9.81701E-09
528 -52.7 -9.94271E-09
529 -52.8 -1.007045E-08
530 -52.9 -1.020113E-08
531 -53 -1.034522E-08
532 -53.1 -1.0465E-08
533 -53.2 -1.05951E-08
534 -53.3 -1.06971E-08
535 -53.4 -1.08388E-08
536 -53.5 -1.10257E-08
537 -53.6 -1.11751E-08
538 -53.7 -1.13235E-08
539 -53.8 -1.14946E-08
540 -53.9 -1.16705E-08
541 -54 -1.18687E-08
542 -54.1 -1.20572E-08
543 -54.2 -1.22266E-08
544 -54.3 -1.24218E-08
545 -54.4 -1.26469E-08
546 -54.5 -1.28921E-08
547 -54.6 -1.30995E-08
548 -54.7 -1.33245E-08
549 -54.8 -1.35899E-08
550 -54.9 -1.38989E-08
551 -55 -1.41869E-08
552 -55.1 -1.44864E-08
553 -55.2 -1.48005E-08
554 -55.3 -1.52411E-08
555 -55.4 -1.56709E-08
556 -55.5 -1.6119E-08
557 -55.6 -1.66773E-08
558 -55.7 -1.73484E-08
559 -55.8 -1.81861E-08
560 -55.9 -1.92695E-08
561 -56 -2.12124E-08
562 -56.1 -2.55143E-08
563 -56.2 -4.06701E-08
564 -56.3 -7.98667E-08
565 -56.4 -1.58219E-07
566 -56.5 -2.86966E-07
567 -56.6 -4.67729E-07
568 -56.7 -7.07619E-07
569 -56.8 -1.060395E-06
570 -56.9 -1.41009E-06
571 -57 -1.81726E-06
572 -57.1 -2.32708E-06
573 -57.2 -2.93043E-06
574 -57.3 -3.99883E-06
575 -57.4 -7.65349E-06
576 -57.5 -1.067314E-05
577 -57.6 -1.28811E-05
578 -57.7 -1.46763E-05
579 -57.8 -1.74451E-05
580 -57.9 -2.01466E-05
581 -58 -2.78168E-05
582 -58.1 -3.09098E-05
583 -58.2 -3.32304E-05
584 -58.3 -3.60951E-05
585 -58.4 -3.94402E-05
586 -58.5 -4.30599E-05
587 -58.6 -4.81946E-05
588 -58.7 -5.15531E-05
589 -58.8 -5.51958E-05
590 -58.9 -4.9301E-05
591 -59 -6.11503E-05
592 -59.1 -5.66329E-05
593 -59.2 -6.422E-05
594 -59.3 -6.60893E-05
595 -59.4 -6.97596E-05
596 -59.5 -7.85792E-05
597 -59.6 -7.95971E-05
598 -59.7 -8.28362E-05
599 -59.8 -8.85682E-05
600 -59.9 -9.90788E-05
601 -60 -9.99933E-05
602 -60.1 -9.99934E-05
603 -60.2 -9.99937E-05
604 -60.3 -9.95171E-05
605 -60.4 -9.99939E-05
606 -60.5 -9.99936E-05
607 -60.6 -9.99936E-05
608 -60.7 -9.99927E-05
609 -60.8 -9.97559E-05
610 -60.9 -9.99935E-05
611 -61 -9.9994E-05
612 -61.1 -9.99937E-05
613 -61.2 -9.99938E-05
614 -61.3 -9.99937E-05
615 -61.4 -9.99933E-05
616 -61.5 -9.99935E-05
617 -61.6 -9.99935E-05
618 -61.7 -9.99936E-05
619 -61.8 -9.99937E-05
620 -61.9 -9.99933E-05
621 -62 -9.99937E-05
622 -62.1 -9.99937E-05
623 -62.2 -9.99936E-05
624 -62.3 -9.99935E-05
625 -62.4 -9.99936E-05
626 -62.5 -9.99937E-05
627 -62.6 -9.99935E-05
628 -62.7 -9.99938E-05
629 -62.8 -9.99936E-05
630 -62.9 -9.99934E-05
631 -63 -9.99936E-05
632 -63.1 -9.99937E-05
633 -63.2 -9.99936E-05
634 -63.3 -9.99937E-05
635 -63.4 -9.99937E-05
636 -63.5 -9.99936E-05
637 -63.6 -9.99934E-05
638 -63.7 -9.99936E-05
639 -63.8 -9.99938E-05
640 -63.9 -9.99937E-05
641 -64 -9.99937E-05
642 -64.1 -9.99937E-05
643 -64.2 -9.99936E-05
644 -64.3 -9.99935E-05
645 -64.4 -9.99935E-05
646 -64.5 -9.99934E-05
647 -64.6 -9.99936E-05
648 -64.7 -9.99937E-05
649 -64.8 -9.99935E-05
650 -64.9 -9.99936E-05
651 -65 -9.99937E-05
