
V2= 0 to -65 in -0.1 step
NO. V2 I2
 V A
1 0 4.3E-13
2 -0.1 -3.68E-12
3 -0.2 -1.162E-11
4 -0.3 -1.985E-11
5 -0.4 -2.44E-11
6 -0.5 -2.652E-11
7 -0.6 -2.771E-11
8 -0.7 -2.812E-11
9 -0.8 -2.752E-11
10 -0.9 -2.778E-11
11 -1 -2.825E-11
12 -1.1 -2.846E-11
13 -1.2 -2.841E-11
14 -1.3 -2.851E-11
15 -1.4 -2.948E-11
16 -1.5 -2.944E-11
17 -1.6 -2.881E-11
18 -1.7 -2.993E-11
19 -1.8 -3.038E-11
20 -1.9 -2.963E-11
21 -2 -3.039E-11
22 -2.1 -3.104E-11
23 -2.2 -3.105E-11
24 -2.3 -3.071E-11
25 -2.4 -3.151E-11
26 -2.5 -3.228E-11
27 -2.6 -3.176E-11
28 -2.7 -3.238E-11
29 -2.8 -3.29E-11
30 -2.9 -3.353E-11
31 -3 -3.307E-11
32 -3.1 -3.382E-11
33 -3.2 -3.403E-11
34 -3.3 -3.485E-11
35 -3.4 -3.44E-11
36 -3.5 -3.481E-11
37 -3.6 -3.598E-11
38 -3.7 -3.565E-11
39 -3.8 -3.595E-11
40 -3.9 -3.658E-11
41 -4 -3.726E-11
42 -4.1 -3.672E-11
43 -4.2 -3.775E-11
44 -4.3 -3.805E-11
45 -4.4 -3.889E-11
46 -4.5 -3.855E-11
47 -4.6 -3.903E-11
48 -4.7 -3.947E-11
49 -4.8 -4.053E-11
50 -4.9 -3.982E-11
51 -5 -4.048E-11
52 -5.1 -4.094E-11
53 -5.2 -4.153E-11
54 -5.3 -4.187E-11
55 -5.4 -4.234E-11
56 -5.5 -4.34E-11
57 -5.6 -4.278E-11
58 -5.7 -4.332E-11
59 -5.8 -4.4E-11
60 -5.9 -4.53E-11
61 -6 -4.442E-11
62 -6.1 -4.527E-11
63 -6.2 -4.553E-11
64 -6.3 -4.681E-11
65 -6.4 -4.641E-11
66 -6.5 -4.693E-11
67 -6.6 -4.761E-11
68 -6.7 -4.797E-11
69 -6.8 -4.842E-11
70 -6.9 -4.898E-11
71 -7 -4.945E-11
72 -7.1 -4.969E-11
73 -7.2 -5.034E-11
74 -7.3 -5.067E-11
75 -7.4 -5.129E-11
76 -7.5 -5.165E-11
77 -7.6 -5.218E-11
78 -7.7 -5.234E-11
79 -7.8 -5.359E-11
80 -7.9 -5.318E-11
81 -8 -5.412E-11
82 -8.1 -5.466E-11
83 -8.2 -5.566E-11
84 -8.3 -5.492E-11
85 -8.4 -5.597E-11
86 -8.5 -5.659E-11
87 -8.6 -5.679E-11
88 -8.7 -5.743E-11
89 -8.8 -5.825E-11
90 -8.9 -5.863E-11
91 -9 -5.912E-11
92 -9.1 -5.958E-11
93 -9.2 -6.022E-11
94 -9.3 -6.064E-11
95 -9.4 -6.119E-11
96 -9.5 -6.164E-11
97 -9.6 -6.204E-11
98 -9.7 -6.344E-11
99 -9.8 -6.313E-11
100 -9.9 -6.383E-11
101 -10 -6.455E-11
102 -10.1 -6.572E-11
103 -10.2 -6.526E-11
104 -10.3 -6.633E-11
105 -10.4 -6.709E-11
106 -10.5 -6.777E-11
107 -10.6 -6.777E-11
108 -10.7 -6.852E-11
109 -10.8 -6.925E-11
110 -10.9 -6.98E-11
111 -11 -7.033E-11
112 -11.1 -7.114E-11
113 -11.2 -7.164E-11
114 -11.3 -7.224E-11
115 -11.4 -7.271E-11
116 -11.5 -7.35E-11
117 -11.6 -7.45E-11
118 -11.7 -7.452E-11
119 -11.8 -7.518E-11
120 -11.9 -7.593E-11
121 -12 -7.647E-11
122 -12.1 -7.724E-11
123 -12.2 -7.8E-11
124 -12.3 -7.859E-11
125 -12.4 -7.925E-11
126 -12.5 -7.967E-11
127 -12.6 -8.058E-11
128 -12.7 -8.098E-11
129 -12.8 -8.242E-11
130 -12.9 -8.259E-11
131 -13 -8.328E-11
132 -13.1 -8.358E-11
133 -13.2 -8.5E-11
134 -13.3 -8.579E-11
135 -13.4 -8.627E-11
136 -13.5 -8.69E-11
137 -13.6 -8.765E-11
138 -13.7 -8.863E-11
139 -13.8 -8.871E-11
140 -13.9 -9.02E-11
141 -14 -9.053E-11
142 -14.1 -9.155E-11
143 -14.2 -9.166E-11
144 -14.3 -9.325E-11
145 -14.4 -9.351E-11
146 -14.5 -9.403E-11
147 -14.6 -9.518E-11
148 -14.7 -9.648E-11
149 -14.8 -9.711E-11
150 -14.9 -9.687E-11
151 -15 -9.84E-11
152 -15.1 -9.942E-11
153 -15.2 -9.951E-11
154 -15.3 -1.0069E-10
155 -15.4 -1.0161E-10
156 -15.5 -1.0248E-10
157 -15.6 -1.0294E-10
158 -15.7 -1.0413E-10
159 -15.8 -1.0519E-10
160 -15.9 -1.0509E-10
161 -16 -1.0645E-10
162 -16.1 -1.073E-10
163 -16.2 -1.0855E-10
164 -16.3 -1.0859E-10
165 -16.4 -1.0997E-10
166 -16.5 -1.1102E-10
167 -16.6 -1.1165E-10
168 -16.7 -1.1247E-10
169 -16.8 -1.1381E-10
170 -16.9 -1.1456E-10
171 -17 -1.1711E-10
172 -17.1 -1.1675E-10
173 -17.2 -1.1868E-10
174 -17.3 -1.1811E-10
175 -17.4 -1.2074E-10
176 -17.5 -1.2064E-10
177 -17.6 -1.2225E-10
178 -17.7 -1.2274E-10
179 -17.8 -1.2409E-10
180 -17.9 -1.2474E-10
181 -18 -1.2608E-10
182 -18.1 -1.2745E-10
183 -18.2 -1.2729E-10
184 -18.3 -1.2889E-10
185 -18.4 -1.2925E-10
186 -18.5 -1.3146E-10
187 -18.6 -1.3136E-10
188 -18.7 -1.3312E-10
189 -18.8 -1.342E-10
190 -18.9 -1.3456E-10
191 -19 -1.3595E-10
192 -19.1 -1.3606E-10
193 -19.2 -1.3821E-10
194 -19.3 -1.3865E-10
195 -19.4 -1.4029E-10
196 -19.5 -1.4134E-10
197 -19.6 -1.4175E-10
198 -19.7 -1.4337E-10
199 -19.8 -1.4422E-10
200 -19.9 -1.4511E-10
201 -20 -1.4612E-10
202 -20.1 -1.4816E-10
203 -20.2 -1.4881E-10
204 -20.3 -1.4885E-10
205 -20.4 -1.5135E-10
206 -20.5 -1.5245E-10
207 -20.6 -1.5247E-10
208 -20.7 -1.5428E-10
209 -20.8 -1.5534E-10
210 -20.9 -1.5654E-10
211 -21 -1.5705E-10
212 -21.1 -1.5933E-10
213 -21.2 -1.6031E-10
214 -21.3 -1.6038E-10
215 -21.4 -1.626E-10
216 -21.5 -1.6417E-10
217 -21.6 -1.6416E-10
218 -21.7 -1.6599E-10
219 -21.8 -1.671E-10
220 -21.9 -1.6873E-10
221 -22 -1.6893E-10
222 -22.1 -1.7126E-10
223 -22.2 -1.723E-10
224 -22.3 -1.7291E-10
225 -22.4 -1.7477E-10
226 -22.5 -1.7634E-10
227 -22.6 -1.7667E-10
228 -22.7 -1.785E-10
229 -22.8 -1.8035E-10
230 -22.9 -1.8079E-10
231 -23 -1.8215E-10
232 -23.1 -1.8457E-10
233 -23.2 -1.8476E-10
234 -23.3 -1.8594E-10
235 -23.4 -1.8835E-10
236 -23.5 -1.8912E-10
237 -23.6 -1.8983E-10
238 -23.7 -1.9223E-10
239 -23.8 -1.9331E-10
240 -23.9 -1.9364E-10
241 -24 -1.9624E-10
242 -24.1 -1.9772E-10
243 -24.2 -1.9818E-10
244 -24.3 -1.9992E-10
245 -24.4 -2.0195E-10
246 -24.5 -2.0235E-10
247 -24.6 -2.0432E-10
248 -24.7 -2.064E-10
249 -24.8 -2.0704E-10
250 -24.9 -2.0855E-10
251 -25 -2.1088E-10
252 -25.1 -2.1164E-10
253 -25.2 -2.1254E-10
254 -25.3 -2.1506E-10
255 -25.4 -2.1635E-10
256 -25.5 -2.1707E-10
257 -25.6 -2.1929E-10
258 -25.7 -2.213E-10
