
V2= 0 to -65 in -0.1 step
NO. V2 I2
73 -7.2 -5.318E-11
74 -7.3 -5.517E-11
75 -7.4 -4.882E-11
76 -7.5 -5.724E-11
77 -7.6 -5.472E-11
78 -7.7 -5.729E-11
79 -7.8 -5.757E-11
80 -7.9 -5.033E-11
81 -8 -5.746E-11
82 -8.1 -5.863E-11
83 -8.2 -5.996E-11
84 -8.3 -5.252E-11
85 -8.4 -5.108E-11
86 -8.5 -7.485E-11
87 -8.6 -6.628E-11
88 -8.7 -6.295E-11
89 -8.8 -6.333E-11
90 -8.9 -6.33E-11
91 -9 -6.511E-11
92 -9.1 -5.807E-11
93 -9.2 -6.38E-11
94 -9.3 -6.565E-11
95 -9.4 -6.587E-11
96 -9.5 -6.862E-11
97 -9.6 -6.765E-11
98 -9.7 -7.001E-11
99 -9.8 -7.532E-11
100 -9.9 -7.343E-11
101 -10 -6.935E-11
102 -10.1 -7.42E-11
103 -10.2 -7.124E-11
104 -10.3 -7.417E-11
105 -10.4 -7.355E-11
106 -10.5 -7.45E-11
107 -10.6 -6.895E-11
108 -10.7 -7.544E-11
109 -10.8 -7.517E-11
110 -10.9 -7.547E-11
111 -11 -7.501E-11
112 -11.1 -7.751E-11
113 -11.2 -8.078E-11
114 -11.3 -8.046E-11
115 -11.4 -8.21E-11
116 -11.5 -8.055E-11
117 -11.6 -9.398E-11
118 -11.7 -8.638E-11
119 -11.8 -8.123E-11
120 -11.9 -8.268E-11
121 -12 -8.704E-11
122 -12.1 -7.677E-11
123 -12.2 -8.269E-11
124 -12.3 -8.831E-11
125 -12.4 -8.756E-11
126 -12.5 -9.071E-11
127 -12.6 -9.033E-11
128 -12.7 -9.034E-11
129 -12.8 -9.069E-11
130 -12.9 -9.173E-11
131 -13 -1.0059E-10
132 -13.1 -9.678E-11
133 -13.2 -9.506E-11
134 -13.3 -8.894E-11
135 -13.4 -9.695E-11
136 -13.5 -1.0207E-10
137 -13.6 -9.65E-11
138 -13.7 -9.922E-11
139 -13.8 -9.809E-11
140 -13.9 -9.832E-11
141 -14 -1.0076E-10
142 -14.1 -1.0385E-10
143 -14.2 -1.0156E-10
144 -14.3 -9.865E-11
145 -14.4 -1.114E-10
146 -14.5 -1.0967E-10
147 -14.6 -1.0031E-10
148 -14.7 -1.0539E-10
149 -14.8 -1.0845E-10
150 -14.9 -1.0773E-10
151 -15 -1.0919E-10
152 -15.1 -1.1328E-10
153 -15.2 -1.1307E-10
154 -15.3 -1.1123E-10
155 -15.4 -1.1404E-10
156 -15.5 -1.173E-10
157 -15.6 -1.1783E-10
158 -15.7 -1.1615E-10
159 -15.8 -1.1932E-10
160 -15.9 -1.1969E-10
161 -16 -1.1875E-10
162 -16.1 -1.1892E-10
163 -16.2 -1.256E-10
164 -16.3 -1.2343E-10
165 -16.4 -1.2024E-10
166 -16.5 -1.2893E-10
167 -16.6 -1.2605E-10
168 -16.7 -1.2739E-10
169 -16.8 -1.2914E-10
170 -16.9 -1.2793E-10
171 -17 -1.4446E-10
172 -17.1 -1.3308E-10
173 -17.2 -1.3554E-10
174 -17.3 -1.3513E-10
175 -17.4 -1.3632E-10
176 -17.5 -1.3582E-10
177 -17.6 -1.3208E-10
178 -17.7 -1.3896E-10
179 -17.8 -1.447E-10
180 -17.9 -1.4289E-10
181 -18 -1.3974E-10
182 -18.1 -1.4511E-10
183 -18.2 -1.4348E-10
184 -18.3 -1.3738E-10
185 -18.4 -1.4264E-10
186 -18.5 -1.4714E-10
187 -18.6 -1.5007E-10
188 -18.7 -1.5067E-10
189 -18.8 -1.5311E-10
190 -18.9 -1.453E-10
191 -19 -1.5148E-10
192 -19.1 -1.5732E-10
193 -19.2 -1.5314E-10
194 -19.3 -1.5201E-10
195 -19.4 -1.5777E-10
196 -19.5 -1.5803E-10
197 -19.6 -1.5773E-10
198 -19.7 -1.6095E-10
199 -19.8 -1.599E-10
200 -19.9 -1.6218E-10
201 -20 -1.6338E-10
202 -20.1 -1.6554E-10
203 -20.2 -1.6517E-10
204 -20.3 -1.6741E-10
205 -20.4 -1.7091E-10
206 -20.5 -1.711E-10
207 -20.6 -1.7246E-10
208 -20.7 -1.813E-10
209 -20.8 -1.7463E-10
210 -20.9 -1.7921E-10
211 -21 -1.7601E-10
212 -21.1 -1.8125E-10
213 -21.2 -1.8229E-10
214 -21.3 -1.8231E-10
215 -21.4 -1.8539E-10
216 -21.5 -1.8158E-10
217 -21.6 -1.8405E-10
218 -21.7 -1.9637E-10
219 -21.8 -1.8974E-10
220 -21.9 -1.8964E-10
221 -22 -1.9099E-10
222 -22.1 -1.9231E-10
223 -22.2 -1.9775E-10
224 -22.3 -1.8322E-10
225 -22.4 -1.9515E-10
226 -22.5 -1.9756E-10
227 -22.6 -1.9603E-10
228 -22.7 -2.0195E-10
229 -22.8 -2.0386E-10
230 -22.9 -2.0494E-10
231 -23 -2.0498E-10
232 -23.1 -2.0773E-10
233 -23.2 -2.0916E-10
234 -23.3 -2.1508E-10
235 -23.4 -2.1321E-10
236 -23.5 -2.0749E-10
237 -23.6 -2.1215E-10
238 -23.7 -2.1669E-10
239 -23.8 -2.2656E-10
240 -23.9 -2.1801E-10
241 -24 -2.1821E-10
242 -24.1 -2.2252E-10
243 -24.2 -2.2545E-10
244 -24.3 -2.2579E-10
245 -24.4 -2.2651E-10
246 -24.5 -2.2573E-10
247 -24.6 -2.32E-10
248 -24.7 -2.3207E-10
249 -24.8 -2.3556E-10
250 -24.9 -2.3513E-10
251 -25 -2.3636E-10
252 -25.1 -2.3674E-10
253 -25.2 -2.4193E-10
254 -25.3 -2.4266E-10
255 -25.4 -2.4264E-10
256 -25.5 -2.465E-10
257 -25.6 -2.4376E-10
258 -25.7 -2.4527E-10
259 -25.8 -2.4706E-10
260 -25.9 -2.5007E-10
261 -26 -2.6088E-10
262 -26.1 -2.433E-10
263 -26.2 -2.6217E-10
264 -26.3 -2.4916E-10
265 -26.4 -2.5782E-10
266 -26.5 -2.6073E-10
267 -26.6 -2.6308E-10
268 -26.7 -2.6424E-10
269 -26.8 -2.6536E-10
270 -26.9 -2.6732E-10
271 -27 -2.7087E-10
272 -27.1 -2.7589E-10
273 -27.2 -2.8455E-10
274 -27.3 -2.7275E-10
275 -27.4 -2.8104E-10
276 -27.5 -2.8154E-10
277 -27.6 -2.8237E-10
278 -27.7 -2.8088E-10
279 -27.8 -2.9261E-10
280 -27.9 -2.8957E-10
281 -28 -2.9194E-10
282 -28.1 -2.9548E-10
283 -28.2 -2.939E-10
284 -28.3 -3.005E-10
285 -28.4 -2.9829E-10
286 -28.5 -3.0099E-10
287 -28.6 -2.9937E-10
288 -28.7 -3.0661E-10
289 -28.8 -3.0477E-10
290 -28.9 -3.1167E-10
291 -29 -3.1663E-10
292 -29.1 -3.1543E-10
293 -29.2 -3.1738E-10
294 -29.3 -3.1835E-10
295 -29.4 -3.2057E-10
296 -29.5 -3.2646E-10
297 -29.6 -3.2738E-10
298 -29.7 -3.2216E-10
299 -29.8 -3.3272E-10
300 -29.9 -3.3297E-10
301 -30 -3.322E-10
302 -30.1 -3.3586E-10
303 -30.2 -3.4016E-10
304 -30.3 -3.3609E-10
305 -30.4 -3.4286E-10
306 -30.5 -3.4682E-10
307 -30.6 -3.4886E-10
308 -30.7 -3.4708E-10
309 -30.8 -3.5649E-10
310 -30.9 -3.5954E-10
311 -31 -3.5862E-10
312 -31.1 -3.6253E-10
313 -31.2 -3.6125E-10
314 -31.3 -3.6837E-10
315 -31.4 -3.6697E-10
316 -31.5 -3.7293E-10
317 -31.6 -3.7297E-10
318 -31.7 -3.7831E-10
319 -31.8 -3.8042E-10
320 -31.9 -3.8298E-10
321 -32 -3.8587E-10
322 -32.1 -3.9093E-10
323 -32.2 -3.9298E-10
324 -32.3 -3.9682E-10
325 -32.4 -4.0007E-10
326 -32.5 -4.0823E-10
327 -32.6 -4.0651E-10
328 -32.7 -4.107E-10
329 -32.8 -4.1092E-10
330 -32.9 -4.1607E-10
331 -33 -4.2073E-10
332 -33.1 -4.2145E-10
333 -33.2 -4.248E-10
334 -33.3 -4.2894E-10
335 -33.4 -4.3432E-10
336 -33.5 -4.3568E-10
337 -33.6 -4.327E-10
338 -33.7 -4.4042E-10
339 -33.8 -4.4563E-10
340 -33.9 -4.5258E-10
341 -34 -4.5491E-10
342 -34.1 -4.5641E-10
343 -34.2 -4.6049E-10
344 -34.3 -4.644E-10
345 -34.4 -4.6775E-10
346 -34.5 -4.7232E-10
347 -34.6 -4.7748E-10
348 -34.7 -4.7998E-10
349 -34.8 -4.8372E-10
350 -34.9 -4.8999E-10
351 -35 -4.9275E-10
352 -35.1 -4.9755E-10
353 -35.2 -5.0307E-10
354 -35.3 -5.1008E-10
355 -35.4 -5.2479E-10
356 -35.5 -5.3306E-10
357 -35.6 -5.4295E-10
358 -35.7 -5.5284E-10
359 -35.8 -5.6596E-10
360 -35.9 -5.8514E-10
361 -36 -6.0806E-10
362 -36.1 -6.3089E-10
363 -36.2 -6.5679E-10
364 -36.3 -6.82E-10
365 -36.4 -7.0947E-10
366 -36.5 -7.3587E-10
367 -36.6 -7.6218E-10
368 -36.7 -7.896E-10
369 -36.8 -8.178E-10
370 -36.9 -8.4876E-10
371 -37 -8.7804E-10
372 -37.1 -9.1143E-10
373 -37.2 -9.4274E-10
374 -37.3 -9.6377E-10
375 -37.4 -9.9246E-10
376 -37.5 -1.01949E-09
377 -37.6 -1.04092E-09
378 -37.7 -1.0736E-09
379 -37.8 -1.09271E-09
380 -37.9 -1.12774E-09
381 -38 -1.15776E-09
382 -38.1 -1.19795E-09
383 -38.2 -1.2282E-09
384 -38.3 -1.25937E-09
385 -38.4 -1.2958E-09
386 -38.5 -1.32863E-09
387 -38.6 -1.36381E-09
388 -38.7 -1.39449E-09
389 -38.8 -1.42856E-09
390 -38.9 -1.45772E-09
391 -39 -1.48856E-09
392 -39.1 -1.52107E-09
393 -39.2 -1.55492E-09
394 -39.3 -1.58644E-09
395 -39.4 -1.62699E-09
396 -39.5 -1.66341E-09
397 -39.6 -1.70026E-09
398 -39.7 -1.74874E-09
399 -39.8 -1.78984E-09
400 -39.9 -1.82897E-09
401 -40 -1.87332E-09
402 -40.1 -1.91459E-09
403 -40.2 -1.95335E-09
404 -40.3 -1.99155E-09
405 -40.4 -2.02815E-09
406 -40.5 -2.05475E-09
407 -40.6 -2.09218E-09
408 -40.7 -2.12346E-09
409 -40.8 -2.15519E-09
410 -40.9 -2.18798E-09
411 -41 -2.22371E-09
412 -41.1 -2.25822E-09
413 -41.2 -2.29521E-09
414 -41.3 -2.3365E-09
415 -41.4 -2.38206E-09
416 -41.5 -2.41983E-09
417 -41.6 -2.46304E-09
418 -41.7 -2.50608E-09
419 -41.8 -2.54969E-09
420 -41.9 -2.59489E-09
421 -42 -2.63772E-09
422 -42.1 -2.67802E-09
423 -42.2 -2.71317E-09
424 -42.3 -2.75305E-09
425 -42.4 -2.79394E-09
426 -42.5 -2.83394E-09
427 -42.6 -2.87465E-09
428 -42.7 -2.9178E-09
429 -42.8 -2.96709E-09
430 -42.9 -3.01825E-09
431 -43 -3.06994E-09
432 -43.1 -3.12419E-09
433 -43.2 -3.18159E-09
434 -43.3 -3.23702E-09
435 -43.4 -3.29809E-09
436 -43.5 -3.35983E-09
437 -43.6 -3.41744E-09
438 -43.7 -3.47172E-09
439 -43.8 -3.52494E-09
440 -43.9 -3.58754E-09
441 -44 -3.64293E-09
442 -44.1 -3.70372E-09
443 -44.2 -3.76642E-09
444 -44.3 -3.83489E-09
445 -44.4 -3.89957E-09
446 -44.5 -3.97186E-09
447 -44.6 -4.04643E-09
448 -44.7 -4.13254E-09
449 -44.8 -4.21544E-09
450 -44.9 -4.29961E-09
451 -45 -4.3823E-09
452 -45.1 -4.47498E-09
453 -45.2 -4.56532E-09
454 -45.3 -4.64914E-09
455 -45.4 -4.7254E-09
456 -45.5 -4.79112E-09
457 -45.6 -4.85203E-09
458 -45.7 -4.90788E-09
459 -45.8 -4.96499E-09
460 -45.9 -5.01775E-09
461 -46 -5.06876E-09
462 -46.1 -5.11989E-09
463 -46.2 -5.17533E-09
464 -46.3 -5.2305E-09
465 -46.4 -5.28371E-09
466 -46.5 -5.3387E-09
467 -46.6 -5.39547E-09
468 -46.7 -5.44671E-09
469 -46.8 -5.49883E-09
470 -46.9 -5.55398E-09
471 -47 -5.59983E-09
472 -47.1 -5.65121E-09
473 -47.2 -5.6926E-09
474 -47.3 -5.74327E-09
475 -47.4 -5.78499E-09
476 -47.5 -5.82606E-09
477 -47.6 -5.87057E-09
478 -47.7 -5.92021E-09
479 -47.8 -5.96772E-09
480 -47.9 -6.02356E-09
481 -48 -6.07533E-09
482 -48.1 -6.13073E-09
483 -48.2 -6.18533E-09
484 -48.3 -6.24166E-09
485 -48.4 -6.29604E-09
486 -48.5 -6.35266E-09
487 -48.6 -6.41012E-09
488 -48.7 -6.46098E-09
489 -48.8 -6.51725E-09
490 -48.9 -6.56715E-09
491 -49 -6.61477E-09
492 -49.1 -6.6657E-09
493 -49.2 -6.71932E-09
494 -49.3 -6.77102E-09
495 -49.4 -6.8226E-09
496 -49.5 -6.87612E-09
497 -49.6 -6.93793E-09
498 -49.7 -7.00009E-09
499 -49.8 -7.05965E-09
500 -49.9 -7.12675E-09
501 -50 -7.19297E-09
502 -50.1 -7.25743E-09
503 -50.2 -7.32556E-09
504 -50.3 -7.39537E-09
505 -50.4 -7.46597E-09
506 -50.5 -7.52778E-09
507 -50.6 -7.58761E-09
508 -50.7 -7.65249E-09
509 -50.8 -7.71804E-09
510 -50.9 -7.77955E-09
511 -51 -7.85427E-09
512 -51.1 -7.92189E-09
513 -51.2 -7.99655E-09
514 -51.3 -8.07189E-09
515 -51.4 -8.14896E-09
516 -51.5 -8.2326E-09
517 -51.6 -8.31388E-09
518 -51.7 -8.39237E-09
519 -51.8 -8.47232E-09
520 -51.9 -8.5622E-09
521 -52 -8.64224E-09
522 -52.1 -8.73035E-09
523 -52.2 -8.81331E-09
524 -52.3 -8.88505E-09
525 -52.4 -8.97722E-09
526 -52.5 -9.05678E-09
527 -52.6 -9.14822E-09
528 -52.7 -9.2504E-09
529 -52.8 -9.34015E-09
530 -52.9 -9.42788E-09
531 -53 -9.52836E-09
532 -53.1 -9.63453E-09
533 -53.2 -9.72121E-09
534 -53.3 -9.82204E-09
535 -53.4 -9.93963E-09
536 -53.5 -1.004778E-08
537 -53.6 -1.01629E-08
538 -53.7 -1.027389E-08
539 -53.8 -1.038817E-08
540 -53.9 -1.04774E-08
541 -54 -1.05908E-08
542 -54.1 -1.07315E-08
543 -54.2 -1.0864E-08
544 -54.3 -1.09816E-08
545 -54.4 -1.10881E-08
546 -54.5 -1.12379E-08
547 -54.6 -1.1395E-08
548 -54.7 -1.15259E-08
549 -54.8 -1.16475E-08
550 -54.9 -1.18048E-08
551 -55 -1.19746E-08
552 -55.1 -1.21314E-08
553 -55.2 -1.22923E-08
554 -55.3 -1.24455E-08
555 -55.4 -1.26209E-08
556 -55.5 -1.28128E-08
557 -55.6 -1.29819E-08
558 -55.7 -1.31497E-08
559 -55.8 -1.33386E-08
560 -55.9 -1.35533E-08
561 -56 -1.37753E-08
562 -56.1 -1.39706E-08
563 -56.2 -1.41863E-08
564 -56.3 -1.44292E-08
565 -56.4 -1.47018E-08
566 -56.5 -1.49479E-08
567 -56.6 -1.52032E-08
568 -56.7 -1.54809E-08
569 -56.8 -1.58066E-08
570 -56.9 -1.61241E-08
571 -57 -1.64254E-08
572 -57.1 -1.67572E-08
573 -57.2 -1.71505E-08
574 -57.3 -1.75396E-08
575 -57.4 -1.7963E-08
576 -57.5 -1.84082E-08
577 -57.6 -1.88915E-08
578 -57.7 -1.9447E-08
579 -57.8 -2.00303E-08
580 -57.9 -2.06932E-08
581 -58 -2.13909E-08
582 -58.1 -2.2263E-08
583 -58.2 -2.32597E-08
584 -58.3 -2.44896E-08
585 -58.4 -2.61036E-08
586 -58.5 -2.85008E-08
587 -58.6 -3.28982E-08
588 -58.7 -4.62409E-08
589 -58.8 -9.22078E-08
590 -58.9 -2.71266E-07
591 -59 -1.016594E-06
592 -59.1 -3.81141E-06
593 -59.2 -1.54598E-05
594 -59.3 -4.89729E-05
595 -59.4 -9.99925E-05
596 -59.5 -9.99926E-05
597 -59.6 -9.99925E-05
598 -59.7 -9.99926E-05
599 -59.8 -9.99923E-05
600 -59.9 -9.99927E-05
601 -60 -9.99927E-05
602 -60.1 -9.99928E-05
603 -60.2 -9.99926E-05
604 -60.3 -9.99924E-05
605 -60.4 -9.99925E-05
606 -60.5 -9.99924E-05
607 -60.6 -9.99926E-05
608 -60.7 -9.99926E-05
609 -60.8 -9.99925E-05
610 -60.9 -9.99926E-05
611 -61 -9.99924E-05
612 -61.1 -9.99923E-05
613 -61.2 -9.99925E-05
614 -61.3 -9.99928E-05
615 -61.4 -9.99927E-05
616 -61.5 -9.99925E-05
617 -61.6 -9.99925E-05
618 -61.7 -9.99925E-05
619 -61.8 -9.99926E-05
620 -61.9 -9.99927E-05
621 -62 -9.99926E-05
622 -62.1 -9.99926E-05
623 -62.2 -9.99925E-05
624 -62.3 -9.99925E-05
625 -62.4 -9.99927E-05
626 -62.5 -9.99927E-05
627 -62.6 -9.99927E-05
628 -62.7 -9.99927E-05
629 -62.8 -9.99927E-05
630 -62.9 -9.99925E-05
631 -63 -9.99926E-05
632 -63.1 -9.99925E-05
633 -63.2 -9.99927E-05
634 -63.3 -9.99928E-05
635 -63.4 -9.99927E-05
636 -63.5 -9.99927E-05
637 -63.6 -9.99926E-05
638 -63.7 -9.99927E-05
639 -63.8 -9.99927E-05
640 -63.9 -9.99927E-05
641 -64 -9.99927E-05
642 -64.1 -9.99925E-05
643 -64.2 -9.99925E-05
644 -64.3 -9.99924E-05
645 -64.4 -9.99926E-05
646 -64.5 -9.99926E-05
647 -64.6 -9.99928E-05
648 -64.7 -9.99927E-05
649 -64.8 -9.99926E-05
650 -64.9 -9.99926E-05
651 -65 -9.99926E-05
