
V2= 0 to -65 in -0.1 step
NO. V2 I2
 V A
290 -28.9 -1.6591E-10
291 -29 -1.6753E-10
292 -29.1 -1.6764E-10
293 -29.2 -1.6948E-10
294 -29.3 -1.7137E-10
295 -29.4 -1.7218E-10
296 -29.5 -1.7296E-10
297 -29.6 -1.7563E-10
298 -29.7 -1.7665E-10
299 -29.8 -1.7752E-10
300 -29.9 -1.8014E-10
301 -30 -1.8296E-10
302 -30.1 -1.8505E-10
303 -30.2 -1.9035E-10
304 -30.3 -1.9998E-10
305 -30.4 -2.1642E-10
306 -30.5 -2.5211E-10
307 -30.6 -3.2394E-10
308 -30.7 -4.5648E-10
309 -30.8 -6.682E-10
310 -30.9 -1.0094E-09
311 -31 -1.54309E-09
312 -31.1 -2.44433E-09
313 -31.2 -3.82948E-09
314 -31.3 -6.07333E-09
315 -31.4 -9.59801E-09
316 -31.5 -1.51916E-08
317 -31.6 -2.29418E-08
318 -31.7 -3.38225E-08
319 -31.8 -4.87301E-08
320 -31.9 -6.66877E-08
321 -32 -8.85316E-08
322 -32.1 -1.14976E-07
323 -32.2 -1.39972E-07
324 -32.3 -1.61153E-07
325 -32.4 -1.82E-07
326 -32.5 -2.0396E-07
327 -32.6 -2.32342E-07
328 -32.7 -2.63304E-07
329 -32.8 -2.9412E-07
330 -32.9 -3.28867E-07
331 -33 -3.5651E-07
332 -33.1 -3.80006E-07
333 -33.2 -3.94649E-07
334 -33.3 -4.06671E-07
335 -33.4 -4.16944E-07
336 -33.5 -4.24177E-07
337 -33.6 -4.32894E-07
338 -33.7 -4.43444E-07
339 -33.8 -4.51854E-07
340 -33.9 -4.62183E-07
341 -34 -4.71263E-07
342 -34.1 -4.82982E-07
343 -34.2 -4.92693E-07
344 -34.3 -5.01897E-07
345 -34.4 -5.07829E-07
346 -34.5 -5.17531E-07
347 -34.6 -5.26455E-07
348 -34.7 -5.39717E-07
349 -34.8 -5.53836E-07
350 -34.9 -5.69878E-07
351 -35 -5.82614E-07
352 -35.1 -5.90908E-07
353 -35.2 -5.94793E-07
354 -35.3 -5.96865E-07
355 -35.4 -5.98318E-07
356 -35.5 -6.01557E-07
357 -35.6 -6.04355E-07
358 -35.7 -6.05909E-07
359 -35.8 -6.07601E-07
360 -35.9 -6.09229E-07
361 -36 -6.11671E-07
362 -36.1 -6.13147E-07
363 -36.2 -6.15848E-07
364 -36.3 -6.17495E-07
365 -36.4 -6.19715E-07
366 -36.5 -6.21233E-07
367 -36.6 -6.22926E-07
368 -36.7 -6.25038E-07
369 -36.8 -6.26792E-07
370 -36.9 -6.28363E-07
371 -37 -6.30379E-07
372 -37.1 -6.31608E-07
373 -37.2 -6.33253E-07
374 -37.3 -6.34941E-07
375 -37.4 -6.36543E-07
376 -37.5 -6.38645E-07
377 -37.6 -6.40073E-07
378 -37.7 -6.41633E-07
379 -37.8 -6.43124E-07
380 -37.9 -6.44519E-07
381 -38 -6.45725E-07
382 -38.1 -6.47135E-07
383 -38.2 -6.48391E-07
384 -38.3 -6.49707E-07
385 -38.4 -6.50909E-07
386 -38.5 -6.51922E-07
387 -38.6 -6.53237E-07
388 -38.7 -6.54456E-07
389 -38.8 -6.55722E-07
390 -38.9 -6.56999E-07
391 -39 -6.58291E-07
392 -39.1 -6.59637E-07
393 -39.2 -6.60969E-07
394 -39.3 -6.6224E-07
395 -39.4 -6.63479E-07
396 -39.5 -6.6481E-07
397 -39.6 -6.66056E-07
398 -39.7 -6.67293E-07
399 -39.8 -6.68724E-07
400 -39.9 -6.70018E-07
401 -40 -6.7134E-07
402 -40.1 -6.72798E-07
403 -40.2 -6.74181E-07
404 -40.3 -6.75565E-07
405 -40.4 -6.76969E-07
406 -40.5 -6.78455E-07
407 -40.6 -6.79905E-07
408 -40.7 -6.8129E-07
409 -40.8 -6.82822E-07
410 -40.9 -6.84416E-07
411 -41 -6.85943E-07
412 -41.1 -6.8748E-07
413 -41.2 -6.89136E-07
414 -41.3 -6.90805E-07
415 -41.4 -6.92513E-07
416 -41.5 -6.9425E-07
417 -41.6 -6.95979E-07
418 -41.7 -6.97932E-07
419 -41.8 -6.99652E-07
420 -41.9 -7.01588E-07
421 -42 -7.03542E-07
422 -42.1 -7.05633E-07
423 -42.2 -7.07895E-07
424 -42.3 -7.09968E-07
425 -42.4 -7.12282E-07
426 -42.5 -7.14586E-07
427 -42.6 -7.16986E-07
428 -42.7 -7.19446E-07
429 -42.8 -7.21769E-07
430 -42.9 -7.24236E-07
431 -43 -7.27594E-07
432 -43.1 -7.30275E-07
433 -43.2 -7.32655E-07
434 -43.3 -7.35362E-07
435 -43.4 -7.38589E-07
